gene_name	core	inter	rare	total	details	general_class	specific_class
group_4092	42	1	0	43	Core: 1+2+3+4+5+6+7+8+10+11+13+14+15+16+17+18+19+20+21+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+43+44+45 Inter: 9 Rare: 	Varied	Core and intermediate
group_3904	43	0	0	43	Core: 1+2+3+4+5+6+7+8+10+11+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+43+44+45 Inter:  Rare: 	Core	Multi-lineage core
sCPU	43	0	0	43	Core: 1+2+3+4+5+6+7+8+10+11+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+43+44+45 Inter:  Rare: 	Core	Multi-lineage core
group_3379	42	1	0	43	Core: 1+2+3+4+5+6+7+8+10+11+12+13+14+15+16+17+18+19+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+44+45 Inter: 20 Rare: 	Varied	Core and intermediate
queH	40	1	0	41	Core: 1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+17+18+19+20+21+23+24+25+27+28+29+30+31+32+33+34+36+37+38+40+41+42+43+44+45 Inter: 16 Rare: 	Varied	Core and intermediate
group_2952	41	2	0	43	Core: 1+2+3+4+5+6+7+8+10+12+13+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+37+38+39+40+41+42+43+44+45 Inter: 9+11 Rare: 	Varied	Core and intermediate
ycjP	41	4	0	45	Core: 1+3+4+5+6+7+8+10+11+12+13+15+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+43+44+45 Inter: 2+9+14+16 Rare: 	Varied	Core and intermediate
ugpA	41	4	0	45	Core: 1+3+4+5+6+7+8+10+11+12+13+15+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+43+44+45 Inter: 2+9+14+16 Rare: 	Varied	Core and intermediate
cheB	43	0	0	43	Core: 1+2+3+4+5+6+7+8+10+11+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+43+44+45 Inter:  Rare: 	Core	Multi-lineage core
ycjQ	41	4	0	45	Core: 1+3+4+5+6+7+8+10+11+12+13+15+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+43+44+45 Inter: 2+9+14+16 Rare: 	Varied	Core and intermediate
oqxA	42	1	0	43	Core: 1+2+3+4+5+6+7+8+10+11+13+14+15+16+17+18+19+20+21+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+43+44+45 Inter: 9 Rare: 	Varied	Core and intermediate
group_1212	43	0	0	43	Core: 1+2+3+4+5+6+7+8+10+11+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+43+44+45 Inter:  Rare: 	Core	Multi-lineage core
group_1178	43	0	0	43	Core: 1+2+3+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+43+44+45 Inter:  Rare: 	Core	Multi-lineage core
ugpB	41	4	0	45	Core: 1+3+4+5+6+7+8+10+11+12+13+15+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+43+44+45 Inter: 2+9+14+16 Rare: 	Varied	Core and intermediate
group_793	43	0	0	43	Core: 1+2+3+4+5+6+7+8+10+11+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+43+44+45 Inter:  Rare: 	Core	Multi-lineage core
group_465	43	0	0	43	Core: 1+2+3+4+5+6+7+8+10+11+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+43+44+45 Inter:  Rare: 	Core	Multi-lineage core
group_9107	42	0	0	42	Core: 1+2+3+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+25+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+43+44+45 Inter:  Rare: 	Core	Multi-lineage core
group_9102	41	0	0	41	Core: 1+2+3+4+5+6+8+9+10+11+12+13+14+15+16+17+18+19+20+21+23+24+25+26+27+28+29+30+32+33+34+35+36+37+38+39+40+41+42+43+44 Inter:  Rare: 	Core	Multi-lineage core
yagE	40	0	0	40	Core: 1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+19+20+22+23+24+25+27+28+29+30+32+33+34+36+37+38+39+40+41+42+43+44+45 Inter:  Rare: 	Core	Multi-lineage core
group_8387	41	1	0	42	Core: 1+2+3+4+5+6+7+8+10+11+13+14+15+16+17+18+19+20+21+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+44+45 Inter: 9 Rare: 	Varied	Core and intermediate
ucpA	41	0	0	41	Core: 1+2+3+4+5+6+7+8+10+11+12+13+14+15+16+17+18+19+20+21+23+24+25+26+27+28+29+30+31+32+33+34+36+37+38+39+40+41+42+44+45 Inter:  Rare: 	Core	Multi-lineage core
group_7998	41	0	0	41	Core: 1+2+3+4+5+6+7+8+10+11+12+13+14+15+16+17+18+19+20+21+23+24+25+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+44+45 Inter:  Rare: 	Core	Multi-lineage core
yibD	42	0	0	42	Core: 1+2+3+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+25+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+43+44+45 Inter:  Rare: 	Core	Multi-lineage core
group_7603	40	3	0	43	Core: 1+3+4+5+7+8+10+11+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+37+38+39+40+41+42+43+44+45 Inter: 2+6+9 Rare: 	Varied	Core and intermediate
group_7600	42	0	0	42	Core: 1+2+3+4+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+29+30+31+32+33+34+35+36+37+38+39+40+42+43+44+45 Inter:  Rare: 	Core	Multi-lineage core
trkG	39	0	0	39	Core: 1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+23+24+25+27+28+29+30+32+33+34+36+37+38+40+41+42+43+44 Inter:  Rare: 	Core	Multi-lineage core
bcsA	40	1	0	41	Core: 1+2+3+4+5+6+7+8+10+11+12+13+14+15+17+18+19+20+21+23+24+25+26+27+28+30+31+32+33+34+35+36+37+38+39+40+41+42+44+45 Inter: 9 Rare: 	Varied	Core and intermediate
bcsR	41	2	0	43	Core: 1+2+3+4+5+6+7+8+10+11+13+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+44+45 Inter: 12+14 Rare: 	Varied	Core and intermediate
group_5123	42	0	0	42	Core: 1+2+3+4+5+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+44+45 Inter:  Rare: 	Core	Multi-lineage core
tap	42	1	0	43	Core: 1+2+3+4+5+6+7+8+10+11+13+14+15+16+17+18+19+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+43+44+45 Inter: 20 Rare: 	Varied	Core and intermediate
group_9406	39	0	0	39	Core: 1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+21+23+24+25+27+28+30+31+32+33+34+36+37+38+40+41+42+43+44+45 Inter:  Rare: 	Core	Multi-lineage core
group_8896	41	0	0	41	Core: 1+2+3+4+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+32+33+34+36+37+38+40+41+42+43+44+45 Inter:  Rare: 	Core	Multi-lineage core
group_8568	40	0	0	40	Core: 1+2+3+4+5+6+7+8+10+11+12+13+14+15+16+17+18+19+20+21+24+25+26+27+28+29+30+31+32+33+34+36+37+38+39+40+41+42+44+45 Inter:  Rare: 	Core	Multi-lineage core
group_8246	41	0	0	41	Core: 1+2+3+4+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+32+33+34+36+37+38+40+41+42+43+44+45 Inter:  Rare: 	Core	Multi-lineage core
group_7974	41	0	0	41	Core: 1+2+3+4+5+6+7+8+9+10+11+12+13+14+17+19+20+21+22+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+43+44+45 Inter:  Rare: 	Core	Multi-lineage core
lysR~~~abgR	44	0	1	45	Core: 1+2+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+43+44+45 Inter:  Rare: 3	Varied	Core and rare
group_7723	40	1	0	41	Core: 1+2+3+4+5+6+7+8+10+11+13+14+15+16+17+18+19+20+21+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+44+45 Inter: 9 Rare: 	Varied	Core and intermediate
group_7715	41	0	0	41	Core: 1+2+3+4+5+6+7+8+9+10+11+12+13+16+17+18+20+21+22+23+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+43+44+45 Inter:  Rare: 	Core	Multi-lineage core
yohP	41	0	0	41	Core: 1+2+3+4+5+6+7+8+10+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+31+32+33+34+35+37+38+39+40+41+42+43+44+45 Inter:  Rare: 	Core	Multi-lineage core
group_7650	38	1	0	39	Core: 1+2+3+4+5+6+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+29+31+33+35+36+38+39+40+41+42+43+44 Inter: 7 Rare: 	Varied	Core and intermediate
group_6825	41	0	0	41	Core: 1+2+3+4+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+32+33+34+36+37+38+40+41+42+43+44+45 Inter:  Rare: 	Core	Multi-lineage core
group_1153	44	0	1	45	Core: 1+2+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+43+44+45 Inter:  Rare: 3	Varied	Core and rare
abgB	44	0	1	45	Core: 1+2+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+43+44+45 Inter:  Rare: 3	Varied	Core and rare
group_797	44	0	1	45	Core: 1+2+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+43+44+45 Inter:  Rare: 3	Varied	Core and rare
group_239	41	0	0	41	Core: 1+2+3+4+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+32+33+34+36+37+38+40+41+42+43+44+45 Inter:  Rare: 	Core	Multi-lineage core
group_9457	39	0	0	39	Core: 1+2+3+4+5+6+7+8+10+11+12+13+14+15+16+17+18+19+20+21+23+24+25+27+28+29+30+31+32+33+34+36+37+38+40+41+43+44+45 Inter:  Rare: 	Core	Multi-lineage core
group_9357	38	5	0	43	Core: 1+4+5+7+8+10+11+13+14+15+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+37+38+39+40+41+42+43+44+45 Inter: 2+3+6+9+16 Rare: 	Varied	Core and intermediate
group_9332	39	1	0	40	Core: 1+2+3+4+5+6+7+8+10+11+12+13+14+15+16+17+20+21+24+25+26+27+28+29+30+31+32+33+34+35+37+38+39+40+41+42+43+44+45 Inter: 9 Rare: 	Varied	Core and intermediate
group_9331	39	1	0	40	Core: 1+2+3+4+5+6+7+8+10+11+12+13+14+15+16+17+20+21+24+25+26+27+28+29+30+31+32+33+34+35+37+38+39+40+41+42+43+44+45 Inter: 9 Rare: 	Varied	Core and intermediate
tssB~~~evpA	39	1	0	40	Core: 1+2+3+4+5+6+7+8+10+11+12+13+14+15+18+19+20+21+22+23+24+25+27+28+29+30+31+32+33+34+36+37+38+40+41+42+43+44+45 Inter: 9 Rare: 	Varied	Core and intermediate
smrA	43	1	1	45	Core: 1+2+4+5+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+43+44+45 Inter: 6 Rare: 3	Varied	Core, intermediate and rare
blp2~~~bapA	41	1	0	42	Core: 1+3+4+5+6+7+8+10+11+12+13+14+15+16+17+18+19+20+21+23+24+25+26+27+28+29+30+31+32+33+34+35+37+38+39+40+41+42+43+44+45 Inter: 2 Rare: 	Varied	Core and intermediate
group_9003	39	0	0	39	Core: 1+2+3+4+5+6+7+8+10+11+12+13+14+15+16+17+18+19+20+21+23+24+25+27+28+29+30+31+32+33+34+36+37+38+40+41+43+44+45 Inter:  Rare: 	Core	Multi-lineage core
group_8974	37	0	0	37	Core: 1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+23+24+25+27+28+30+32+33+34+36+37+38+40+42+43+44 Inter:  Rare: 	Core	Multi-lineage core
group_8973	37	0	0	37	Core: 1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+23+24+25+27+28+30+32+33+34+36+37+38+40+42+43+44 Inter:  Rare: 	Core	Multi-lineage core
tuf	41	4	0	45	Core: 1+3+4+5+6+7+8+9+10+11+12+13+14+15+17+18+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+43+44+45 Inter: 2+16+19+20 Rare: 	Varied	Core and intermediate
group_7562	39	0	0	39	Core: 1+2+3+4+5+6+7+8+10+11+12+13+14+15+16+17+18+19+20+21+23+24+25+27+28+29+30+31+32+33+34+36+37+38+40+41+43+44+45 Inter:  Rare: 	Core	Multi-lineage core
group_6494	43	1	1	45	Core: 1+2+4+5+6+7+8+9+10+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+43+44+45 Inter: 11 Rare: 3	Varied	Core, intermediate and rare
group_6029	40	0	0	40	Core: 1+2+3+4+6+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+23+24+25+27+28+29+30+31+32+33+34+36+37+38+40+41+42+43+44+45 Inter:  Rare: 	Core	Multi-lineage core
group_2232	43	1	1	45	Core: 1+2+4+5+6+7+8+9+10+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+43+44+45 Inter: 11 Rare: 3	Varied	Core, intermediate and rare
group_11154	37	3	0	40	Core: 1+3+4+5+6+7+8+10+12+13+14+15+16+17+18+19+20+21+23+24+25+27+28+29+30+31+32+33+34+36+37+38+40+42+43+44+45 Inter: 2+9+11 Rare: 	Varied	Core and intermediate
group_9280	39	2	0	41	Core: 1+2+3+4+5+6+7+10+11+12+13+14+17+18+19+20+21+22+24+25+26+27+28+29+30+31+32+33+34+35+36+37+39+40+41+42+43+44+45 Inter: 9+16 Rare: 	Varied	Core and intermediate
group_9279	39	2	0	41	Core: 1+2+3+4+5+6+7+10+11+12+13+14+17+18+19+20+21+22+24+25+26+27+28+29+30+31+32+33+34+35+36+37+39+40+41+42+43+44+45 Inter: 9+16 Rare: 	Varied	Core and intermediate
group_9255	39	0	0	39	Core: 1+2+3+4+5+6+8+9+10+11+12+13+14+15+17+18+19+20+21+22+24+25+26+27+28+30+32+33+34+35+36+37+38+39+40+41+42+43+44 Inter:  Rare: 	Core	Multi-lineage core
group_9234	40	0	0	40	Core: 1+2+3+4+5+6+7+9+10+11+13+14+15+16+17+18+20+21+22+23+24+25+26+27+28+29+30+31+32+34+35+36+37+38+39+40+41+43+44+45 Inter:  Rare: 	Core	Multi-lineage core
group_9226	41	2	0	43	Core: 1+3+4+5+7+8+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+37+38+39+40+41+42+43+44+45 Inter: 2+6 Rare: 	Varied	Core and intermediate
umuD~~~lexA	43	0	1	44	Core: 1+2+4+5+6+7+8+9+10+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+43+44+45 Inter:  Rare: 3	Varied	Core and rare
group_8525	37	0	0	37	Core: 1+2+3+4+5+6+7+8+9+10+11+13+14+15+16+17+18+19+20+23+25+26+28+29+30+31+32+34+35+36+37+38+40+41+43+44+45 Inter:  Rare: 	Core	Multi-lineage core
group_8473	42	0	0	42	Core: 1+2+3+4+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+44+45 Inter:  Rare: 	Core	Multi-lineage core
group_8329	41	2	0	43	Core: 1+3+4+5+7+8+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+37+38+39+40+41+42+43+44+45 Inter: 2+6 Rare: 	Varied	Core and intermediate
group_8140	38	0	0	38	Core: 1+2+3+4+5+6+8+9+10+11+12+13+14+15+16+17+18+19+20+21+23+24+25+27+30+32+33+34+35+36+37+38+39+40+41+42+43+44 Inter:  Rare: 	Core	Multi-lineage core
group_8111	41	2	0	43	Core: 1+3+4+5+7+8+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+37+38+39+40+41+42+43+44+45 Inter: 2+6 Rare: 	Varied	Core and intermediate
group_7747	38	0	0	38	Core: 1+2+3+4+5+6+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+25+26+27+28+29+32+33+34+35+36+37+38+40+41+44+45 Inter:  Rare: 	Core	Multi-lineage core
group_7709	39	0	0	39	Core: 1+2+3+4+5+6+8+9+10+11+12+13+14+15+17+18+19+20+21+22+24+25+26+27+28+30+32+33+34+35+36+37+38+39+40+41+42+43+44 Inter:  Rare: 	Core	Multi-lineage core
group_7696	42	0	0	42	Core: 1+2+3+4+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+36+37+38+39+40+41+42+43+44+45 Inter:  Rare: 	Core	Multi-lineage core
btuC~~~fepD	38	0	0	38	Core: 1+2+3+4+5+6+8+9+10+11+12+13+14+15+16+17+18+19+20+21+23+24+25+27+30+32+33+34+35+36+37+38+39+40+41+42+43+44 Inter:  Rare: 	Core	Multi-lineage core
group_4851	41	2	0	43	Core: 1+3+4+5+7+8+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+37+38+39+40+41+42+43+44+45 Inter: 2+6 Rare: 	Varied	Core and intermediate
group_3764	41	2	0	43	Core: 1+3+4+5+7+8+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+37+38+39+40+41+42+43+44+45 Inter: 2+6 Rare: 	Varied	Core and intermediate
fepC	38	0	0	38	Core: 1+2+3+4+5+6+8+9+10+11+12+13+14+15+16+17+18+19+20+21+23+24+25+27+30+32+33+34+35+36+37+38+39+40+41+42+43+44 Inter:  Rare: 	Core	Multi-lineage core
fepB	38	0	0	38	Core: 1+2+3+4+5+6+8+9+10+11+12+13+14+15+16+17+18+19+20+21+23+24+25+27+30+32+33+34+35+36+37+38+39+40+41+42+43+44 Inter:  Rare: 	Core	Multi-lineage core
group_9519	39	1	0	40	Core: 1+2+3+4+5+6+7+8+10+11+12+13+14+17+20+21+22+23+24+25+26+27+28+29+31+32+33+34+35+36+37+38+39+40+41+42+43+44+45 Inter: 9 Rare: 	Varied	Core and intermediate
group_9497	39	0	0	39	Core: 1+2+3+4+5+6+7+8+11+12+13+14+15+16+17+19+20+22+23+24+25+26+27+28+29+31+32+33+34+35+36+37+38+39+41+42+43+44+45 Inter:  Rare: 	Core	Multi-lineage core
group_9395	38	2	0	40	Core: 1+2+3+4+5+6+7+10+11+12+13+14+17+18+19+20+21+22+24+25+26+27+29+30+31+32+33+34+35+36+37+39+40+41+42+43+44+45 Inter: 9+16 Rare: 	Varied	Core and intermediate
fabG~~~yxbG	41	0	0	41	Core: 1+2+3+4+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+44+45 Inter:  Rare: 	Core	Multi-lineage core
group_9072	39	0	0	39	Core: 1+2+3+4+5+6+7+8+11+12+13+14+15+16+17+19+20+22+23+24+25+26+27+28+29+31+32+33+34+35+36+37+38+39+41+42+43+44+45 Inter:  Rare: 	Core	Multi-lineage core
fliB	41	1	0	42	Core: 1+2+3+4+7+8+9+10+11+12+13+14+15+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+44+45 Inter: 16 Rare: 	Varied	Core and intermediate
group_8922	41	0	0	41	Core: 1+2+3+4+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+44+45 Inter:  Rare: 	Core	Multi-lineage core
group_8900	38	0	0	38	Core: 1+2+3+4+5+6+7+8+10+11+13+14+15+16+17+18+19+20+21+23+24+25+27+28+29+30+31+32+33+34+36+37+38+40+41+43+44+45 Inter:  Rare: 	Core	Multi-lineage core
group_8649	38	2	0	40	Core: 1+2+3+4+5+6+7+10+11+12+13+14+17+18+19+20+21+22+24+25+26+27+29+30+31+32+33+34+35+36+37+39+40+41+42+43+44+45 Inter: 9+16 Rare: 	Varied	Core and intermediate
catA1~~~catA	38	5	0	43	Core: 1+4+5+7+8+10+11+13+14+15+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+37+38+39+40+41+42+43+44+45 Inter: 2+3+6+9+16 Rare: 	Varied	Core and intermediate
group_8424	37	0	0	37	Core: 1+2+3+4+5+6+8+9+10+11+12+13+14+15+16+17+18+19+20+21+23+24+25+27+28+30+32+33+34+36+37+38+40+41+42+43+44 Inter:  Rare: 	Core	Multi-lineage core
group_8318	38	0	0	38	Core: 1+2+3+4+5+6+7+8+10+11+12+13+14+15+16+18+19+20+21+23+24+25+27+28+29+30+31+32+33+34+36+37+38+40+41+42+44+45 Inter:  Rare: 	Core	Multi-lineage core
group_8237	38	0	0	38	Core: 1+2+3+4+5+6+7+8+9+10+11+12+13+15+16+17+20+21+22+25+26+27+28+29+30+31+32+33+34+36+37+38+40+41+42+43+44+45 Inter:  Rare: 	Core	Multi-lineage core
group_8163	38	0	0	38	Core: 1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+17+20+21+23+24+25+27+28+29+30+31+32+33+34+36+37+38+40+41+42+43+44+45 Inter:  Rare: 	Core	Multi-lineage core
group_8101	41	0	0	41	Core: 1+2+3+4+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+44+45 Inter:  Rare: 	Core	Multi-lineage core
group_7968	39	0	0	39	Core: 1+2+3+4+5+6+9+10+11+12+13+14+15+16+17+18+19+20+21+23+24+25+26+27+28+30+32+33+34+35+36+37+38+39+40+41+42+43+44 Inter:  Rare: 	Core	Multi-lineage core
group_7920	39	1	0	40	Core: 1+2+5+6+7+8+9+10+11+12+13+14+15+16+17+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+35+36+37+39+40+42+43+44+45 Inter: 3 Rare: 	Varied	Core and intermediate
group_7532	41	0	0	41	Core: 1+2+3+4+7+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+40+41+43+44+45 Inter:  Rare: 	Core	Multi-lineage core
group_4288	37	0	0	37	Core: 1+2+3+4+5+6+8+9+10+11+12+13+14+15+16+17+18+19+20+21+23+24+25+27+28+30+32+33+34+36+37+38+40+41+42+43+44 Inter:  Rare: 	Core	Multi-lineage core
rraA	38	0	0	38	Core: 1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+17+20+21+23+24+25+27+28+29+30+31+32+33+34+36+37+38+40+41+42+43+44+45 Inter:  Rare: 	Core	Multi-lineage core
group_2722	38	0	0	38	Core: 1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+17+20+21+23+24+25+27+28+29+30+31+32+33+34+36+37+38+40+41+42+43+44+45 Inter:  Rare: 	Core	Multi-lineage core
group_1998	38	0	0	38	Core: 1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+17+20+21+23+24+25+27+28+29+30+31+32+33+34+36+37+38+40+41+42+43+44+45 Inter:  Rare: 	Core	Multi-lineage core
fimD~~~lpfC	39	0	0	39	Core: 1+2+3+5+6+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+30+32+33+34+35+36+37+39+40+41+42+43+44 Inter:  Rare: 	Core	Multi-lineage core
fimC~~~lpfB	39	0	0	39	Core: 1+2+3+5+6+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+30+32+33+34+35+36+37+39+40+41+42+43+44 Inter:  Rare: 	Core	Multi-lineage core
group_8754	38	1	0	39	Core: 1+2+3+4+5+6+7+10+11+12+13+14+17+18+19+20+21+22+24+25+26+27+29+30+31+32+33+34+35+36+37+39+40+41+42+43+44+45 Inter: 9 Rare: 	Varied	Core and intermediate
group_8753	38	1	0	39	Core: 1+2+3+4+5+6+7+10+11+12+13+14+17+18+19+20+21+22+24+25+26+27+29+30+31+32+33+34+35+36+37+39+40+41+42+43+44+45 Inter: 9 Rare: 	Varied	Core and intermediate
group_8694	39	5	0	44	Core: 1+4+5+6+7+8+9+10+12+13+14+15+17+18+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+43+44+45 Inter: 2+3+16+19+20 Rare: 	Varied	Core and intermediate
group_8451	37	2	0	39	Core: 1+3+4+5+6+7+8+10+12+13+14+15+17+18+19+20+21+23+24+25+26+27+28+29+30+31+32+33+34+35+37+38+39+40+41+44+45 Inter: 2+11 Rare: 	Varied	Core and intermediate
asr	38	3	0	41	Core: 1+3+4+5+6+7+8+10+11+12+13+17+19+20+21+22+23+24+25+26+27+28+29+30+31+32+33+34+35+36+37+38+39+40+41+42+44+45 Inter: 2+14+16 Rare: 	Varied	Core and intermediate
group_7961	39	0	0	39	Core: 1+2+3+5+6+8+9+10+11+12+13+14+15+16+17+18+19+20+21+22+23+24+25+26+27+28+30+32+33+34+35+36+37+39+40+41+42+43+44 Inter:  Rare: 	Core	Multi-lineage core
group_7470	38	1	0	39	Core: 1+2+3+4+5+6+7+10+11+12+13+14+17+18+19+20+21+22+24+25+26+27+29+30+31+32+33+34+35+36+37+39+40+41+42+43+44+45 Inter: 9 Rare: 	Varied	Core and intermediate
group_5955	38	1	0	39	Core: 1+2+3+4+5+6+7+10+11+12+13+14+17+18+19+20+21+22+24+25+26+27+29+30+31+32+33+34+35+36+37+39+40+41+42+43+44+45 Inter: 9 Rare: 	Varied	Core and intermediate
group_5953	38	1	0	39	Core: 1+2+3+4+5+6+7+10+11+12+13+14+17+18+19+20+21+22+24+25+26+27+29+30+31+32+33+34+35+36+37+39+40+41+42+43+44+45 Inter: 9 Rare: 	Varied	Core and intermediate
group_5952	38	1	0	39	Core: 1+2+3+4+5+6+7+10+11+12+13+14+17+18+19+20+21+22+24+25+26+27+29+30+31+32+33+34+35+36+37+39+40+41+42+43+44+45 Inter: 9 Rare: 	Varied	Core and intermediate
