number_file	percent_coverage	percent_identity	category	Gene	product
MMO-41_contigs.fa	100	86.46	Motility	flgHL	  FlgHL [Lateral flagella (VF0474) - Motility (VFC0204)] [Aeromonas hydrophila str. AH-3]
MMO-41_contigs.fa	99.74	85.15	Motility	flgIL	  FlgIL [Lateral flagella (VF0474) - Motility (VFC0204)] [Aeromonas hydrophila str. AH-3]
MMO-41_contigs.fa	100	89.47	Motility	flgJL	  FlgJL [Lateral flagella (VF0474) - Motility (VFC0204)] [Aeromonas hydrophila str. AH-3]
MMO-41_contigs.fa	99.85	85.28	Motility	lfgK	  lateral flagellar hook-associated protein [Lateral flagella (VF0474) - Motility (VFC0204)] [Aeromonas salmonicida subsp. salmonicida A449]
MMO-41_contigs.fa	99.69	81.21	Motility	lafB	  flagellar hook associated protein LafB [Lateral flagella (VF0474) - Motility (VFC0204)] [Aeromonas salmonicida subsp. salmonicida A449]
MMO-41_contigs.fa	99.49	87.47	Motility	lafC	  LafC [Lateral flagella (VF0474) - Motility (VFC0204)] [Aeromonas hydrophila str. AH-3]
MMO-41_contigs.fa	100	82.57	Motility	lafF	  LafF [Lateral flagella (VF0474) - Motility (VFC0204)] [Aeromonas salmonicida subsp. salmonicida A449]
MMO-41_contigs.fa	99.44	81.72	Motility	lafS	  LafS RNA polymerase sigma factor [Lateral flagella (VF0474) - Motility (VFC0204)] [Aeromonas salmonicida subsp. salmonicida A449]
MMO-41_contigs.fa	100	87.41	Motility	lafT	  LafT flagella motor stator protein [Lateral flagella (VF0474) - Motility (VFC0204)] [Aeromonas salmonicida subsp. salmonicida A449]
MMO-41_contigs.fa	99.89	83.77	Motility	lafU	  LafU [Lateral flagella (VF0474) - Motility (VFC0204)] [Aeromonas hydrophila str. AH-3]
MMO-41_contigs.fa	100	95.76	Adherence	tapD/pilD	  prepilin peptidase [Tap type IV pili (VF0475) - Adherence (VFC0001)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	95.97	Adherence	tapC	  type IV fimbrial assembly protein PilC-like [Tap type IV pili (VF0475) - Adherence (VFC0001)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	99.48	95.39	Adherence	tapB	  type IV pilus assembly ATPase PilB-like [Tap type IV pili (VF0475) - Adherence (VFC0001)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	99.56	97.37	Effector delivery system	exeB	  general secretion pathway protein B [Exe T2SS (VF0478) - Effector delivery system (VFC0086)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	97.94	Effector delivery system	exeA	  general secretion pathway protein A [Exe T2SS (VF0478) - Effector delivery system (VFC0086)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	98.54	Adherence	tppF	  type IV pilus pseudopilin [Tap type IV pili (VF0475) - Adherence (VFC0001)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	99.58	85.52	Adherence	ASA_RS18105	  PilZ domain-containing protein [Tap type IV pili (VF0475) - Adherence (VFC0001)] [Aeromonas salmonicida subsp. salmonicida A449]
MMO-41_contigs.fa	100	98.16	Motility	pomA2	  chemotaxis protein PomA [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	99.67	96.67	Motility	pomB2	  flagellar motor protein MotB [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	97.83	Exotoxin	AHA_RS16280	  thermostable hemolysin [Thermostable hemolysin (TH) (VF0648) - Exotoxin (VFC0235)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	97.5	Exotoxin	aerA/act	  Aerolysin A [Aerolysin (VF0481) - Exotoxin (VFC0235)] [Aeromonas hydrophila ML09-119]
MMO-41_contigs.fa	99.84	92.25	Adherence	mshQ	  MSHA (mannose-sensitive hemagglutinin) pili biogenesis protein MshQ [MSHA type IV pili (VF0477) - Adherence (VFC0001)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	95.33	Adherence	mshP	  hypothetical protein [MSHA type IV pili (VF0477) - Adherence (VFC0001)] [Aeromonas hydrophila ML09-119]
MMO-41_contigs.fa	100	95.98	Adherence	mshO	  MSHA (mannose-sensitive hemagglutinin) pili biogenesis protein MshO [MSHA type IV pili (VF0477) - Adherence (VFC0001)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	96.63	Adherence	mshD	  MSHA (mannose-sensitive hemagglutinin) pili minor prepilin protein MshD [MSHA type IV pili (VF0477) - Adherence (VFC0001)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	99.4	95.41	Adherence	mshC	  MSHA (mannose-sensitive hemagglutinin) pili minor prepilin protein MshC [MSHA type IV pili (VF0477) - Adherence (VFC0001)] [Aeromonas hydrophila ML09-119]
MMO-41_contigs.fa	100	97.92	Adherence	mshB	  MSHA (mannose-sensitive hemagglutinin) pili minor prepilin protein MshB [MSHA type IV pili (VF0477) - Adherence (VFC0001)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	96.14	Adherence	mshF	  hypothetical protein [MSHA type IV pili (VF0477) - Adherence (VFC0001)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	98.12	Adherence	mshG	  MSHA (mannose-sensitive hemagglutinin) pili biogenesis protein MshG GspF-like [MSHA type IV pili (VF0477) - Adherence (VFC0001)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	97.89	Adherence	mshE	  ATPase protein MshE GspE-like [MSHA type IV pili (VF0477) - Adherence (VFC0001)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	99.19	95.94	Adherence	mshN	  Tetratricopeptide repeat protein PilF-like [MSHA type IV pili (VF0477) - Adherence (VFC0001)] [Aeromonas hydrophila ML09-119]
MMO-41_contigs.fa	100	97.31	Adherence	mshM	  membrane protein with ATPase domain GspA-like [MSHA type IV pili (VF0477) - Adherence (VFC0001)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	99.52	94.36	Adherence	mshL	  MSHA (mannose-sensitive hemagglutinin) pili biogenesis protein MshL outer membrane secretin GspD-like [MSHA type IV pili (VF0477) - Adherence (VFC0001)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	97.86	Adherence	mshK	  MSHA (mannose-sensitive hemagglutinin) pili biogenesis protein MshK periplasmic protein GspC-like [MSHA type IV pili (VF0477) - Adherence (VFC0001)] [Aeromonas hydrophila ML09-119]
MMO-41_contigs.fa	100	97.53	Adherence	mshJ	  MSHA (mannose-sensitive hemagglutinin) pili biogenesis protein MshJ bitopic inner membrane protein GspM-like [MSHA type IV pili (VF0477) - Adherence (VFC0001)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	97.98	Adherence	mshI1	  MSHA (mannose-sensitive hemagglutinin) pili biogenesis protein MshI1 bitopic inner membrane protein [MSHA type IV pili (VF0477) - Adherence (VFC0001)] [Aeromonas hydrophila ML09-119]
MMO-41_contigs.fa	100	97.69	Adherence	mshI	  MSHA (mannose-sensitive hemagglutinin) pili biogenesis protein MshI bitopic inner membrane protein [MSHA type IV pili (VF0477) - Adherence (VFC0001)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	99.03	Motility	flgN	  flagellar protein FlgN [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	99.06	Motility	flgM	  anti-sigma-D factor [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	98.1	Motility	flgA	  flagella basal body P-ring formation protein FlgA [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	98.36	Motility	cheV	  CheV [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas hydrophila ML09-119]
MMO-41_contigs.fa	100	99.03	Motility	cheR-3	  chemotaxis protein CheR [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas hydrophila ML09-119]
MMO-41_contigs.fa	100	99	Motility	flgB	  flagellar basal-body rod protein FlgB [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	99.05	Motility	flgC	  flagellar basal body rod protein FlgC [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	98.08	Motility	flgD	  flagellar hook capping protein [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	96.63	Motility	flgE	  flagellar hook protein FlgE [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas hydrophila ML09-119]
MMO-41_contigs.fa	100	98.66	Motility	flgF	  flagellar basal-body rod protein FlgF [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	97.08	Motility	flgG	  flagellar basal body rod protein FlgG [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	99.11	Motility	flgH	  flagellar basal body L-ring protein [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas hydrophila ML09-119]
MMO-41_contigs.fa	100	97	Motility	flgI	  flagellar basal body P-ring protein [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas hydrophila ML09-119]
MMO-41_contigs.fa	100	97.44	Motility	flgJ	  flagellar rod assembly protein/muramidase FlgJ [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	97.3	Motility	flgK	  flagellar hook-associated protein FlgK [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	97.85	Motility	flgL	  flagellar hook-associated protein FlgL [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	96.06	Motility	nueA	  NeuA protein [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas hydrophila ML09-119]
MMO-41_contigs.fa	100	97.37	Adherence	tapW	  twitching ATPase [Tap type IV pili (VF0475) - Adherence (VFC0001)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	96.52	Adherence	tppA	  type IV pilus pseudopilin [Tap type IV pili (VF0475) - Adherence (VFC0001)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	97.73	Adherence	tapY1	  type IV pilus biogenesis protein [Tap type IV pili (VF0475) - Adherence (VFC0001)] [Aeromonas hydrophila ML09-119]
MMO-41_contigs.fa	100	98.31	Adherence	tppB	  type IV pilus pseudopilin [Tap type IV pili (VF0475) - Adherence (VFC0001)] [Aeromonas hydrophila ML09-119]
MMO-41_contigs.fa	100	98.61	Adherence	tppE	  type IV pilus pseudopilin [Tap type IV pili (VF0475) - Adherence (VFC0001)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	97.17	Motility	motX	  sodium-type flagellar motor component [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	95.37	Motility	maf-2	  Maf-2 [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	96.47	Motility	nueB	  pseudaminic acid synthase NeuB [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	95.47	Motility	flmD	  FlmD protein [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	93.39	Motility	nueA	  NeuA protein [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	97.21	Motility	AHA_RS21095	  GNAT family N-acetyltransferase [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	97.07	Motility	flmH	  short chain dehydrogenase/reductase family oxidoreductase [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	96.96	Effector delivery system	exeN	  general secretion pathway protein N [Exe T2SS (VF0478) - Effector delivery system (VFC0086)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	98.78	Effector delivery system	exeM	  general secretion pathway protein M [Exe T2SS (VF0478) - Effector delivery system (VFC0086)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	98.9	Effector delivery system	exeL	  general secretion pathway protein L [Exe T2SS (VF0478) - Effector delivery system (VFC0086)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	98.34	Effector delivery system	exeK	  general secretion pathway protein K [Exe T2SS (VF0478) - Effector delivery system (VFC0086)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	98.57	Effector delivery system	exeJ	  general secretion pathway protein J [Exe T2SS (VF0478) - Effector delivery system (VFC0086)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	98.61	Effector delivery system	exeI	  general secretion pathway protein I [Exe T2SS (VF0478) - Effector delivery system (VFC0086)] [Aeromonas hydrophila ML09-119]
MMO-41_contigs.fa	100	97.1	Effector delivery system	exeH	  general secretion pathway protein H [Exe T2SS (VF0478) - Effector delivery system (VFC0086)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	98.61	Effector delivery system	exeG	  general secretion pathway protein G [Exe T2SS (VF0478) - Effector delivery system (VFC0086)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	99.92	97.79	Effector delivery system	exeF	  general secretion pathway protein F [Exe T2SS (VF0478) - Effector delivery system (VFC0086)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	97.94	Effector delivery system	exeE	  general secretory pathway protein E [Exe T2SS (VF0478) - Effector delivery system (VFC0086)] [Aeromonas hydrophila ML09-119]
MMO-41_contigs.fa	99.71	93.19	Effector delivery system	exeD	  general secretion pathway protein D [Exe T2SS (VF0478) - Effector delivery system (VFC0086)] [Aeromonas hydrophila ML09-119]
MMO-41_contigs.fa	100	98.7	Effector delivery system	exeC	  general secretion pathway protein C [Exe T2SS (VF0478) - Effector delivery system (VFC0086)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	92.57	Adherence	fimF	  fimbrial protein [Type I pili (VF0486) - Adherence (VFC0001)] [Aeromonas hydrophila ML09-119]
MMO-41_contigs.fa	100	97	Adherence	fimD	  fimbrial chaperone protein [Type I pili (VF0486) - Adherence (VFC0001)] [Aeromonas hydrophila ML09-119]
MMO-41_contigs.fa	100	97.4	Adherence	fimC	  outer membrane usher protein [Type I pili (VF0486) - Adherence (VFC0001)] [Aeromonas hydrophila ML09-119]
MMO-41_contigs.fa	100	93.92	Adherence	fimA	  fimbrial protein [Type I pili (VF0486) - Adherence (VFC0001)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	97.59	Exotoxin	ast	  thermostable cytotonic enterotoxin [Heat-stable cytotonic enterotoxin Ast (VF0643) - Exotoxin (VFC0235)] [Aeromonas hydrophila ML09-119]
MMO-41_contigs.fa	100	97.78	Adherence	tapQ	  type IV pilus secretin PilQ [Tap type IV pili (VF0475) - Adherence (VFC0001)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	97.74	Adherence	tapP	  type IV pilus biogenesis protein PilP [Tap type IV pili (VF0475) - Adherence (VFC0001)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	97.5	Adherence	tapO	  type IV pilus biogenesis protein PilO [Tap type IV pili (VF0475) - Adherence (VFC0001)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	97.41	Adherence	tapN	  type IV pilus biogenesis protein PilN [Tap type IV pili (VF0475) - Adherence (VFC0001)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	96.45	Adherence	tapM	  type IV pilus assembly protein PilM [Tap type IV pili (VF0475) - Adherence (VFC0001)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	98.9	84.56	Effector delivery system	ABH06556	  AexT-like protein [T3SS secreted effectors (VF0652) - Effector delivery system (VFC0086)] [Aeromonas hydrophila str. SSU]
MMO-41_contigs.fa	100	99.13	Adherence	tapT	  twitching ATPase [Tap type IV pili (VF0475) - Adherence (VFC0001)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	99.73	Adherence	tapU	  twitching ATPase [Tap type IV pili (VF0475) - Adherence (VFC0001)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	91.67	Motility	maf-1	  putative flagellin glycosyltransferase [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	96.22	Motility	flaJ	  flagellar specific chaperone FlaJ/FliS [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	96.88	Motility	flaH	  flagellar hook-associated protein 2 [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	97.05	Motility	flaG	  flagellin protein [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	87.09	Motility	flaB	  flagellin [Polar flagella (VF0473) - Motility (VFC0204)] [Aeromonas hydrophila subsp. hydrophila ATCC 7966]
MMO-41_contigs.fa	100	97.01	Exotoxin	AHML_RS18555	  hemolysin III [Hemolysin III (VF0647) - Exotoxin (VFC0235)] [Aeromonas hydrophila ML09-119]
MMO-42_contigs.fa	95.12	80.93	Effector delivery system	hsiC1/vipB/tssC	  type VI secretion system tubule-forming protein VipB [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa LESB58]
MMO-43_contigs.fa	100	80.66	Regulation	phoP	  two-component system response regulator PhoP [PhoPQ (VF0111) - Regulation (VFC0301)] [Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150]
MMO-43_contigs.fa	99.8	89.73	Regulation	rpoS	  RNA polymerase sigma factor RpoS [RpoS (VF0112) - Regulation (VFC0301)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
MMO-43_contigs.fa	100	86.83	Effector delivery system	clpV	  ATP-dependent chaperone ClpB [T6SS-II (VF0783) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]
MMO-43_contigs.fa	97.62	83.87	Nutritional/Metabolic factor	entA	  23-dihydroxybenzoate-23-dehydrogenase [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella pneumoniae 342]
MMO-43_contigs.fa	99.53	85.19	Nutritional/Metabolic factor	entB	  23-dihydro-23-dihydroxybenzoate synthetase isochroismatase [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella pneumoniae subsp. pneumoniae MGH 78578]
MMO-43_contigs.fa	99.69	82.2	Nutritional/Metabolic factor	entE	  enterobactin synthase subunit E [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella variicola At-22]
MMO-43_contigs.fa	92.51	81.96	Nutritional/Metabolic factor	entS	  enterobactin exporter EntS [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella variicola At-22]
MMO-43_contigs.fa	98.91	82.37	Nutritional/Metabolic factor	fepD	  iron-enterobactin transporter membrane protein [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella oxytoca E718]
