internal_id	seq_run	seq_sumission_date	data_return_date	internal_date_isolate_received	source_lab	isolation_date	sample_location	sample_location_lat	sample_location_lon	sample_source	lab_field_derived	host_species_non_mosquito	life_stage_non_mosquito	sex_non_mosquito	tissue_non_mosquito	mosquito_species	mosquito_strain_lab*	mosquito_life_stage	mosquito_sex	mosquito_female_feeding_status	mosquito_tissue	confirmed_growth_media	confirmed_growth_temp	completeness	contamination	genome_size_bp	number_contigs	mean_contig_length_bp	longest_contig_bp	gc	number_predicted_genes	n50	total_reads	avg_coverage	gtdb_domain	gtdb_parent	gtbd_class	gtdb_order	gtdb_family	gtdb_genus	gtdb_species	fastani_reference	fastani_ani...45	fastani_af...46	fastani_ani...49	fastani_af...50	assembly_accession	WGS	BioSample
MMO-38	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito_larval_water	lab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	YTG	unk	99.97	0.53	4852106	117	41470	539004	55.8	4553	319234	5531881	170	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B	GCF_007035645.1	98.25	0.91	98.25	0.91	GCA_037146495.1	JBBCVK000000000	SAMN37642812
MMO-39	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito_larval_water	lab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	YTG	unk	99.71	1.46	3708233	28	132436	780776	70.4	3452	537539	6474611	257	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Microbacteriaceae	Leucobacter	Leucobacter sp000980875	GCF_000980875.1	99.99	1	99.99	1	GCA_037146435.1	JBBCVL000000000	SAMN37642815
MMO-4	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Aedes_aegypti	Liverpool	adults	female	non_blood_fed	whole_body	YTG	unk	99.71	1.46	3709201	37	100248	780825	70.4	3453	433583	5578867	221	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Microbacteriaceae	Leucobacter	Leucobacter sp000980875	GCF_000980875.1	99.98	1	99.98	1	GCA_037146415.1	JBBCVM000000000	SAMN37642792
MMO-40	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito_larval_water	lab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	YTG	unk	99.71	1.46	3707394	30	123579	829743	70.4	3448	338507	5684953	228	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Microbacteriaceae	Leucobacter	Leucobacter sp000980875	GCF_000980875.1	99.98	1	99.98	1	GCA_037146465.1	JBBCVN000000000	SAMN37642816
MMO-41	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito_larval_water	lab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	YTG	unk	99.97	0	4904670	138	35541	772065	61.3	4430	259660	5059402	153	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Aeromonadaceae	Aeromonas	Aeromonas hydrophila	GCF_000014805.1	96.9	0.92	96.9	0.92	GCA_037146455.1	JBBCVO000000000	SAMN37642819
MMO-42	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito_larval_water	lab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	YTG	unk	99.85	0.62	6554258	55	119168	1111933	66.7	5889	628980	5488738	124	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Comamonas	Comamonas acidovorans	GCF_001598795.1	95.77	0.83	95.77	0.83	GCA_037146395.1	JBBCVP000000000	SAMN37642822
MMO-43	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito_larval_water	lab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	YTG	unk	99.07	0.04	4857251	101	48091	763055	56	4567	292745	6112796	185	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii	GCF_001729805.1	98.29	0.9	98.29	0.9	GCA_037146325.1	JBBCVQ000000000	SAMN37642823
MMO-44	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito_larval_water	lab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	YTG	unk	99.97	0	4903453	132	37147	772578	61.3	4431	295163	4645680	140	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Aeromonadaceae	Aeromonas	Aeromonas hydrophila	GCF_000014805.1	96.91	0.92	96.91	0.92	GCA_037146315.1	JBBCVR000000000	SAMN37642825
MMO-45	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito_larval_water	lab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	YTG	unk	99.07	0.04	4772665	80	59658	728456	56	4469	292745	5021847	156	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii	GCF_001729805.1	98.29	0.91	98.29	0.91	GCA_037146295.1	JBBCVS000000000	SAMN37642840
MMO-47	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito_larval_water	lab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	YTG	unk	99.44	0.83	2855424	54	52878	676465	32.8	2681	467267	3617497	189	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus pseudoxylosus	GCF_003697915.1	97.15	0.93	97.15	0.93	GCA_037146355.1	JBBCVT000000000	SAMN37642841
MMO-54	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito_larval_water	lab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	YTG	unk	100	1.19	5621369	60	93689	849402	40.3	4802	463408	3803623	101	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Sphingobacterium multivorum	GCF_900457465.1	97.2	0.82	97.2	0.82	GCA_037146375.1	JBBCVU000000000	SAMN37642842
MMO-55	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Aedes_triseriatus	Iowa	larvae	unk	NA	whole_body	YTG	unk	100	0	4543769	48	94661	652407	35.8	4195	241699	3985409	131	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium sp013153155	GCF_018603435.1	96.4	0.89	96.4	0.89	GCA_037146265.1	JBBCVV000000000	SAMN37642836
MMO-56	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Aedes_triseriatus	Iowa	larvae	unk	NA	whole_body	YTG	unk	99.49	1.02	3720635	70	53151	369762	71	3540	190759	6153731	245	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Microbacteriaceae	Microbacterium	NA	N/A	N/A	N/A	N/A	N/A	GCA_037146215.1	JBBCVW000000000	SAMN37642837
MMO-57	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Aedes_triseriatus	Iowa	larvae	unk	NA	whole_body	YTG	unk	99.71	1.46	3707518	34	109044	976833	70.4	3453	597843	4204365	166	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Microbacteriaceae	Leucobacter	Leucobacter sp000980875	GCF_000980875.1	99.98	1	99.98	1	GCA_037146235.1	JBBCVX000000000	SAMN37642838
MMO-58	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Aedes_triseriatus	Iowa	larvae	unk	NA	whole_body	YTG	unk	99.73	0	7206384	96	75066	1240281	49.8	6589	532776	3657638	75	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus_C	NA	N/A	N/A	N/A	N/A	N/A	GCA_037146255.1	JBBCVY000000000	SAMN37642839
MMO-6	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Aedes_aegypti	Liverpool	adults	female	non_blood_fed	whole_body	YTG	unk	100	0.61	4890242	71	68876	586647	66.1	4478	269015	4724263	143	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia	GCF_900186865.1	97.6	0.89	97.6	0.89	GCA_037146195.1	JBBCVZ000000000	SAMN37642793
MMO-64	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito_larval_water	lab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	YTG	unk	99.49	0	2980263	36	82785	798146	69.4	2841	232450	4818777	236	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Microbacteriaceae	Microbacterium	Microbacterium sp003248845	GCA_003248845.1	97.65	0.95	97.65	0.95	GCA_037146155.1	JBBCWA000000000	SAMN37642861
MMO-66	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito_larval_water	lab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	YTG	unk	100	0	2793183	10	279318	1041856	66.8	2522	644338	4976150	259	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Microbacteriaceae	Leucobacter	NA	N/A	N/A	N/A	N/A	N/A	GCA_037146175.1	JBBCWB000000000	SAMN37642856
MMO-67	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito_larval_water	lab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	YTG	unk	98.7	0.23	2493782	95	26250	362454	72.9	2280	189420	4947209	289	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Micrococcus	Micrococcus luteus	GCF_000023205.1	97.05	0.88	97.05	0.88	GCA_037146095.1	JBBCWC000000000	SAMN37642908
MMO-68	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito_larval_water	lab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	YTG	unk	100	1.19	5620411	53	106045	849387	40.3	4805	540649	5102682	135	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Sphingobacterium multivorum	GCF_900457465.1	97.19	0.82	97.19	0.82	GCA_037146105.1	JBBCWD000000000	SAMN37642875
MMO-70	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito_larval_water	lab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	YTG	unk	99.49	1.02	3735437	94	39738	577879	71	3560	180322	4316081	170	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Microbacteriaceae	Microbacterium	NA	N/A	N/A	N/A	N/A	N/A	GCA_037146115.1	JBBCWE000000000	SAMN37642854
MMO-71	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito_larval_water	lab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	YTG	unk	99.71	1.46	3706475	29	127809	1070600	70.4	3448	343519	5895198	236	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Microbacteriaceae	Leucobacter	Leucobacter sp000980875	GCF_000980875.1	99.98	1	99.98	1	GCA_037146075.1	JBBCWF000000000	SAMN37642853
MMO-72	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito_larval_water	lab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	YTG	unk	100	0	4543384	47	96667	555859	35.8	4192	257609	4893441	160	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium sp013153155	GCF_018603435.1	96.38	0.89	96.38	0.89	GCA_037146035.1	JBBCWG000000000	SAMN37642831
MMO-75	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Aedes_aegypti	Liverpool	larvae	unk	NA	whole_body	YTG	unk	100	0	2852942	19	150154	1041800	66.7	2589	330172	4595609	239	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Microbacteriaceae	Leucobacter	NA	N/A	N/A	N/A	N/A	N/A	GCA_037146055.1	JBBCWH000000000	SAMN37642864
MMO-78	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Aedes_aegypti	Liverpool	larvae	unk	NA	whole_body	YTG	unk	99.49	0	2976758	37	80452	729933	69.4	2835	231379	5022990	251	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Microbacteriaceae	Microbacterium	Microbacterium sp003248845	GCA_003248845.1	97.71	0.94	97.71	0.94	GCA_037146015.1	JBBCWI000000000	SAMN37642867
MMO-79	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Aedes_aegypti	Liverpool	larvae	unk	NA	whole_body	YTG	unk	99.49	1.02	3735682	96	38913	577879	71	3562	150131	5980371	236	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Microbacteriaceae	Microbacterium	NA	N/A	N/A	N/A	N/A	N/A	GCA_037145995.1	JBBCWJ000000000	SAMN37642868
MMO-8	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito_larval_water	lab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	YTG	unk	99.58	0.29	4252524	23	184892	1435673	66.2	4074	1018726	6333957	217	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Gordonia	Gordonia sp016919385	GCF_016919385.1	99.85	0.97	99.85	0.97	GCA_037145975.1	JBBCWK000000000	SAMN37642828
MMO-80	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Aedes_aegypti	Liverpool	larvae	unk	NA	whole_body	YTG	unk	100	1.19	5621734	62	90673	778179	40.3	4798	417893	5425664	144	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Sphingobacterium multivorum	GCF_900457465.1	97.23	0.82	97.23	0.82	GCA_037145955.1	JBBCWL000000000	SAMN37642869
MMO-81	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Aedes_aegypti	Liverpool	adults	female	blood_fed	whole_body	Blood	unk	99.81	0.11	2462728	101	24383	642561	32.7	2463	327997	4637276	263	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus capitis	GCF_002902325.1	99.61	0.98	99.61	0.98	GCA_037145935.1	JBBCWM000000000	SAMN37642887
MMO-82	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Aedes_aegypti	Liverpool	adults	female	blood_fed	whole_body	YTG	unk	99.53	0.47	6266047	49	127878	1474901	67.8	5692	929307	4549998	107	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Achromobacter	Achromobacter ruhlandii	GCF_902859695.1	99.05	0.92	99.05	0.92	GCA_037145915.1	JBBCWN000000000	SAMN37642890
MMO-83	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Aedes_aegypti	Liverpool	adults	female	blood_fed	whole_body	YTG	unk	99.07	0.04	4772274	79	60408	707672	56	4468	292745	4229627	132	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii	GCF_001729805.1	98.29	0.91	98.29	0.91	GCA_037145875.1	JBBCWO000000000	SAMN37642891
MMO-84	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Aedes_aegypti	Liverpool	adults	female	blood_fed	whole_body	Blood	unk	99.07	0.04	4854437	83	58487	763055	56	4565	292745	5412818	165	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii	GCF_001729805.1	98.31	0.9	98.31	0.9	GCA_037145895.1	JBBCWP000000000	SAMN37642892
MMO-87	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Aedes_aegypti	Liverpool	adults	female	blood_fed	whole_body	1/10 YTG	unk	100	1.19	5620463	52	108085	849413	40.3	4800	540478	3852024	102	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Sphingobacterium multivorum	GCF_900457465.1	97.25	0.82	97.25	0.82	GCA_037145855.1	JBBCWQ000000000	SAMN37642888
MMO-88	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Aedes_aegypti	Liverpool	adults	female	blood_fed	whole_body	1/10 YTG	unk	99.07	0.04	4853708	80	60671	673073	56	4566	293055	4864565	149	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii	GCF_001729805.1	98.31	0.9	98.31	0.9	GCA_037145835.1	JBBCWR000000000	SAMN37642889
MMO-89	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Aedes_aegypti	Liverpool	adults	female	blood_fed	whole_body	YTG	unk	99.07	0.04	4772911	86	55498	496759	56	4466	292745	4512412	140	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii	GCF_001729805.1	98.31	0.91	98.31	0.91	GCA_037145815.1	JBBCWS000000000	SAMN37642894
MMO-90	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Aedes_aegypti	Liverpool	adults	female	blood_fed	whole_body	YTG	unk	99.07	0.04	4772980	84	56821	728456	56	4467	292745	5945300	185	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii	GCF_001729805.1	98.29	0.91	98.29	0.91	GCA_037145795.1	JBBCWT000000000	SAMN37642896
MMO-94	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Aedes_aegypti	Liverpool	adults	female	blood_fed	whole_body	YTG	unk	99.07	0.04	4855279	83	58497	518234	56	4565	273827	5131107	155	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii	GCF_001729805.1	98.32	0.9	98.32	0.9	GCA_037145775.1	JBBCWU000000000	SAMN37642897
MMO-95	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Aedes_triseriatus	Iowa	adults	female	non_blood_fed	whole_body	YTG	unk	99.75	0.25	3467641	30	115588	818662	59.7	3150	515506	4184597	179	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Asaia	Asaia bogorensis	GCF_001547995.1	96.41	0.94	96.41	0.94	GCA_037145755.1	JBBCWV000000000	SAMN37642829
MMO-97	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Aedes_triseriatus	Iowa	adults	female	non_blood_fed	whole_body	YTG	unk	99.75	0.25	3465435	33	105013	818661	59.7	3148	531810	5251132	223	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Asaia	Asaia bogorensis	GCF_001547995.1	96.41	0.94	96.41	0.94	GCA_037145655.1	JBBCWW000000000	SAMN37642833
MMO-99	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Aedes_triseriatus	Iowa	adults	female	non_blood_fed	whole_body	YTG	unk	99.38	0.71	2209771	75	29463	318462	31.5	2149	143299	3860591	258	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus hominis	GCF_002901845.1	97.43	0.93	97.43	0.93	GCA_037145715.1	JBBCWX000000000	SAMN37642843
USHLN139	UW-2	07-Jul-22	19-Aug-22	17-Nov-21	ValienteMoro_Claire	09-Jul-05	"Lyon_69100_Villeurbanne_Cedex,FR;Europe"	45.7667	4.8833	mosquito	lab	NA	NA	NA	NA	Aedes_albopictus	RŽunion	adults	female	non_blood_fed	midgut	LB	28	99.5	0.5	5855409	51	114811	1593529	71.6	5294	447210	4651881	116	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	NA	N/A	N/A	N/A	N/A	N/A	GCA_037145735.1	JBBCWY000000000	SAMN37642960
USHLN143	UW-3	23-Aug-22	09-Sep-22	17-Nov-21	ValienteMoro_Claire	30-Nov-10	"Ambohidratrimo,MD;Africa"	-18.47	47.28	mosquito	field	NA	NA	NA	NA	Aedes_albopictus	NA	adults	male	NA	whole_body	LB	28	99.93	0.13	3557971	487	7305	196399	42.6	3642	41678	3727473	158	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter fasciculus	GCF_011058205.1	98.15	0.85	98.15	0.85	GCA_037145695.1	JBBCWZ000000000	SAMN37642944
USHLN148	UW-3	23-Aug-22	09-Sep-22	17-Nov-21	ValienteMoro_Claire	05-Dec-10	"Tamatave,MD;Africa"	-18.144281	49.395784	mosquito	field	NA	NA	NA	NA	Aedes_albopictus	NA	adults	male	NA	whole_body	LB	28	100	0.55	4598558	50	91971	1253094	57	4222	582520	4677938	151	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea anthophila	GCF_006494375.1	98.62	0.93	98.62	0.93	GCA_037145675.1	JBBCXA000000000	SAMN37642932
USHLN149	UW-3	23-Aug-22	09-Sep-22	17-Nov-21	ValienteMoro_Claire	01-Dec-10	"Antananarivo,MD;Africa"	-18.91368	47.53613	mosquito	field	NA	NA	NA	NA	Aedes_albopictus	NA	adults	male	NA	whole_body	LB	28	100	0.83	4319766	25	172790	1343483	70.7	3628	528580	4622194	157	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	JAATFS01	NA	N/A	N/A	N/A	N/A	N/A	GCA_037145635.1	JBBCXB000000000	SAMN37642948
USHLN150	UW-3	23-Aug-22	09-Sep-22	17-Nov-21	ValienteMoro_Claire	17-Oct-24	"Rh™ne,FR;Europe"	45.735146	4.610804	mosquito	field	NA	NA	NA	NA	Aedes_albopictus	NA	larvae	unk	NA	whole_body	LB	30	99.56	0.94	7190419	123	58458	912742	61.7	6800	276143	4813314	99	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Rhodococcus	Rhodococcus globerulus	GCF_001894805.1	98.62	0.89	98.62	0.89	GCA_037145555.1	JBBCXC000000000	SAMN37642967
USHLN152	UW-2	07-Jul-22	19-Aug-22	17-Nov-21	ValienteMoro_Claire	17-Oct-24	"Rh™ne,FR;Europe"	45.735146	4.610804	mosquito	field	NA	NA	NA	NA	Aedes_albopictus	NA	larvae	unk	NA	whole_body	LB	30	99.34	0.91	6275249	151	41557	968890	34.9	6411	359896	4019815	95	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis_S	GCF_000021305.1	99.3	0.88	99.3	0.88	GCA_037145575.1	JBBCXD000000000	SAMN37642966
USHLN153	UW-3	23-Aug-22	09-Sep-22	17-Nov-21	ValienteMoro_Claire	30-Nov-10	"Ambohidratrimo,MD;Africa"	-18.47	47.28	mosquito	field	NA	NA	NA	NA	Aedes_albopictus	NA	adults	male	NA	whole_body	LB	28	100	0.58	2650633	17	155919	701111	67.5	2327	463942	5905158	329	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Microbacteriaceae	Leucobacter	NA	N/A	N/A	N/A	N/A	N/A	GCA_037145615.1	JBBCXE000000000	SAMN37642911
USHLN154	UW-3	23-Aug-22	09-Sep-22	17-Nov-21	ValienteMoro_Claire	17-Oct-24	"Rh™ne,FR;Europe"	45.735146	4.610804	mosquito	field	NA	NA	NA	NA	Aedes_albopictus	NA	larvae	unk	NA	whole_body	LB	30	100	0	3024531	19	159185	889441	67.7	2756	393924	5664376	277	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Microbacteriaceae	Leucobacter	Leucobacter sp001373475	GCF_016597785.1	98.77	0.92	98.77	0.92	GCA_037145595.1	JBBCXF000000000	SAMN37642964
