#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
USHLN162_contigs.fa	contig00001	547744	548744	-	VFG043114(gb|WP_010904778)	1-1001/1005	========/======	5/8	99.20	81.89	VFDB_full		VFG043114(gb|WP_010904778) (fliM) flagellar motor switch protein FliM [Peritrichous flagella (VF1154) - Motility (VFC0204)] [Escherichia coli O157:H7 str. EDL933]	
USHLN162_contigs.fa	contig00001	551144	552450	-	VFG043059(gb|NP_460925)	1-1316/1371	========/======	9/21	94.89	80.64	VFDB_full		VFG043059(gb|NP_460925) (fliI) flagellum-specific ATP synthase FliI [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
USHLN162_contigs.fa	contig00001	553147	554139	-	VFG043108(gb|WP_000067959)	1-996/996	========/======	1/3	99.70	82.63	VFDB_full		VFG043108(gb|WP_000067959) (fliG) flagellar motor switch protein FliG [Peritrichous flagella (VF1154) - Motility (VFC0204)] [Escherichia coli O157:H7 str. EDL933]	
USHLN162_contigs.fa	contig00002	64093	64875	+	VFG043027(gb|NP_460150)	1-783/783	===============	0/0	100.00	80.46	VFDB_full		VFG043027(gb|NP_460150) (flgG) flagellar basal-body rod protein FlgG [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
USHLN162_contigs.fa	contig00002	187788	188368	+	VFG043045(gb|NP_460881)	5-585/585	========/======	2/2	99.15	81.27	VFDB_full		VFG043045(gb|NP_460881) (flhC) regulator of flagellar biosynthesis [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
USHLN162_contigs.fa	contig00002	192466	192922	+	VFG043041(gb|NP_460877)	25-481/504	========/======	4/4	90.28	81.26	VFDB_full		VFG043041(gb|NP_460877) (cheW) chemotaxis protein CheW [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
USHLN162_contigs.fa	contig00005	337298	337741	-	VFG000478(gb|NP_459678)	1-438/453	========/======	5/12	96.03	81.43	VFDB_full		VFG000478(gb|NP_459678) (fur) ferric iron uptake transcriptional regulator [Fur (VF0113) - Regulation (VFC0301)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
USHLN162_contigs.fa	contig00006	12382	13373	-	VFG000477(gb|NP_461845)	2-993/993	===============	0/0	99.90	84.48	VFDB_full		VFG000477(gb|NP_461845) (rpoS) RNA polymerase sigma factor RpoS [RpoS (VF0112) - Regulation (VFC0301)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
USHLN162_contigs.fa	contig00007	48003	48874	-	VFG049320(gb|WP_002910453)	19-890/915	========/======	2/2	95.19	81.33	VFDB_full		VFG049320(gb|WP_002910453) (KPR_RS17005) sugar ABC transporter substrate-binding protein [T6SS-III (VF0784) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae subsp. rhinoscleromatis SB3432]	
USHLN162_contigs.fa	contig00014	339	2890	-	VFG049196(gb|WP_004890358)	1-2552/2574	===============	0/0	99.15	82.48	VFDB_full		VFG049196(gb|WP_004890358) (clpV) ATP-dependent chaperone ClpB [T6SS-II (VF0783) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
USHLN164_contigs.fa	contig00001	504251	504707	-	VFG043041(gb|NP_460877)	25-481/504	========/======	4/4	90.28	81.26	VFDB_full		VFG043041(gb|NP_460877) (cheW) chemotaxis protein CheW [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
USHLN164_contigs.fa	contig00001	508805	509385	-	VFG043045(gb|NP_460881)	5-585/585	========/======	2/2	99.15	81.27	VFDB_full		VFG043045(gb|NP_460881) (flhC) regulator of flagellar biosynthesis [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
USHLN164_contigs.fa	contig00001	632298	633080	-	VFG043027(gb|NP_460150)	1-783/783	===============	0/0	100.00	80.46	VFDB_full		VFG043027(gb|NP_460150) (flgG) flagellar basal-body rod protein FlgG [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
USHLN164_contigs.fa	contig00004	172047	173039	+	VFG043108(gb|WP_000067959)	1-996/996	========/======	1/3	99.70	82.63	VFDB_full		VFG043108(gb|WP_000067959) (fliG) flagellar motor switch protein FliG [Peritrichous flagella (VF1154) - Motility (VFC0204)] [Escherichia coli O157:H7 str. EDL933]	
USHLN164_contigs.fa	contig00004	173736	175042	+	VFG043059(gb|NP_460925)	1-1316/1371	========/======	9/21	94.89	80.64	VFDB_full		VFG043059(gb|NP_460925) (fliI) flagellum-specific ATP synthase FliI [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
USHLN164_contigs.fa	contig00004	177442	178442	+	VFG043114(gb|WP_010904778)	1-1001/1005	========/======	5/8	99.20	81.89	VFDB_full		VFG043114(gb|WP_010904778) (fliM) flagellar motor switch protein FliM [Peritrichous flagella (VF1154) - Motility (VFC0204)] [Escherichia coli O157:H7 str. EDL933]	
USHLN164_contigs.fa	contig00004	179307	179977	+	VFG002667(gb|WP_002220494)	64-734/741	.==============	0/0	90.55	80.78	VFDB_full		VFG002667(gb|WP_002220494) (fliP) flagellar biosynthetic protein FliP [Flagella (VF0394) - Motility (VFC0204)] [Yersinia pestis CO92]	
USHLN164_contigs.fa	contig00004	312567	313976	-	VFG048968(gb|WP_012541090)	1-1407/1407	========/======	1/3	100.00	80.92	VFDB_full		VFG048968(gb|WP_012541090) (gndA) NADP-dependent phosphogluconate dehydrogenase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae 342]	
USHLN164_contigs.fa	contig00004	456862	457475	+	VFG049020(gb|WP_004201684)	11-624/651	===============	0/0	94.32	85.02	VFDB_full		VFG049020(gb|WP_004201684) (rcsB) transcriptional regulator RcsB [RcsAB (VF0571) - Regulation (VFC0301)] [Klebsiella variicola At-22]	
USHLN164_contigs.fa	contig00004	564431	564974	-	VFG048782(gb|WP_038423150)	1-544/546	===============	0/0	99.63	82.72	VFDB_full		VFG048782(gb|WP_038423150) (sciN/tssJ) type VI secretion system lipoprotein TssJ [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella oxytoca KCTC 1686]	
USHLN164_contigs.fa	contig00004	564953	566037	-	VFG048773(gb|WP_014229647)	1-1085/1086	===============	0/0	99.91	85.53	VFDB_full		VFG048773(gb|WP_014229647) (tssG) type VI secretion system baseplate subunit TssG [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella oxytoca E718]	
USHLN164_contigs.fa	contig00004	566001	567755	-	VFG048765(gb|WP_014229648)	1-1755/1755	===============	0/0	100.00	88.89	VFDB_full		VFG048765(gb|WP_014229648) (tssF) type VI secretion system baseplate subunit TssF [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella oxytoca KCTC 1686]	
USHLN164_contigs.fa	contig00004	569411	572496	-	VFG048749(gb|WP_014229651)	373-3458/3471	.==============	0/0	88.91	85.68	VFDB_full		VFG048749(gb|WP_014229651) (icmF/tssM) type VI secretion protein TssM [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella oxytoca KCTC 1686]	
USHLN164_contigs.fa	contig00004	580492	582730	-	VFG048707(gb|WP_015958246)	25-2263/2520	==============.	0/0	88.85	82.85	VFDB_full		VFG048707(gb|WP_015958246) (vgrG/tssI) type VI secretion system tip protein VgrG [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae subsp. pneumoniae MGH 78578]	
USHLN164_contigs.fa	contig00004	585751	586238	-	VFG048679(gb|WP_014838711)	1-488/492	===============	0/0	99.19	90.57	VFDB_full		VFG048679(gb|WP_014838711) (hcp/tssD) type VI secretion system protein Hcp family [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella oxytoca E718]	
USHLN164_contigs.fa	contig00004	586242	587948	-	VFG048669(gb|WP_014229669)	1-1713/1713	========/======	1/6	99.65	83.65	VFDB_full		VFG048669(gb|WP_014229669) (ompA) OmpA family protein [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella oxytoca KCTC 1686]	
USHLN164_contigs.fa	contig00004	587945	588634	-	VFG048657(gb|WP_014838713)	1-690/690	===============	0/0	100.00	87.54	VFDB_full		VFG048657(gb|WP_014838713) (dotU/tssL) type VI secretion system protein DotU/TssL family [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella oxytoca E718]	
USHLN164_contigs.fa	contig00004	588631	589971	-	VFG048646(gb|WP_014838714)	1-1341/1341	===============	0/0	100.00	87.17	VFDB_full		VFG048646(gb|WP_014838714) (vasE/tssK) type VI secretion system baseplate subunit TssK [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella oxytoca E718]	
USHLN164_contigs.fa	contig00005	304819	305262	+	VFG000478(gb|NP_459678)	1-438/453	========/======	5/12	96.03	81.43	VFDB_full		VFG000478(gb|NP_459678) (fur) ferric iron uptake transcriptional regulator [Fur (VF0113) - Regulation (VFC0301)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
USHLN164_contigs.fa	contig00006	353293	354284	+	VFG000477(gb|NP_461845)	2-993/993	===============	0/0	99.90	84.48	VFDB_full		VFG000477(gb|NP_461845) (rpoS) RNA polymerase sigma factor RpoS [RpoS (VF0112) - Regulation (VFC0301)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
USHLN164_contigs.fa	contig00006	384037	386588	+	VFG049196(gb|WP_004890358)	1-2552/2574	===============	0/0	99.15	82.48	VFDB_full		VFG049196(gb|WP_004890358) (clpV) ATP-dependent chaperone ClpB [T6SS-II (VF0783) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
USHLN164_contigs.fa	contig00008	48609	49480	-	VFG049320(gb|WP_002910453)	19-890/915	========/======	2/2	95.19	81.33	VFDB_full		VFG049320(gb|WP_002910453) (KPR_RS17005) sugar ABC transporter substrate-binding protein [T6SS-III (VF0784) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae subsp. rhinoscleromatis SB3432]	
USHLN165_contigs.fa	contig00001	335047	335471	-	VFG000478(gb|NP_459678)	1-425/453	========/======	2/4	93.38	82.67	VFDB_full		VFG000478(gb|NP_459678) (fur) ferric iron uptake transcriptional regulator [Fur (VF0113) - Regulation (VFC0301)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
USHLN165_contigs.fa	contig00003	122054	122676	+	VFG049010(gb|WP_004103995)	1-623/651	===============	0/0	95.70	82.50	VFDB_full		VFG049010(gb|WP_004103995) (rcsB) transcriptional regulator RcsB [RcsAB (VF0571) - Regulation (VFC0301)] [Klebsiella oxytoca E718]	
USHLN165_contigs.fa	contig00004	420140	421131	+	VFG000477(gb|NP_461845)	2-993/993	===============	0/0	99.90	82.16	VFDB_full		VFG000477(gb|NP_461845) (rpoS) RNA polymerase sigma factor RpoS [RpoS (VF0112) - Regulation (VFC0301)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
USHLN165_contigs.fa	contig00004	460341	462893	+	VFG049192(gb|WP_008806080)	1-2553/2574	========/======	4/8	99.03	80.45	VFDB_full		VFG049192(gb|WP_008806080) (clpV) ATP-dependent chaperone ClpB [T6SS-II (VF0783) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae 342]	
USHLN165_contigs.fa	contig00006	61709	62287	-	VFG043045(gb|NP_460881)	7-585/585	===============	0/0	98.97	80.83	VFDB_full		VFG043045(gb|NP_460881) (flhC) regulator of flagellar biosynthesis [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
USHLN165_contigs.fa	contig00006	106095	107087	+	VFG043108(gb|WP_000067959)	1-996/996	========/======	1/3	99.70	81.53	VFDB_full		VFG043108(gb|WP_000067959) (fliG) flagellar motor switch protein FliG [Peritrichous flagella (VF1154) - Motility (VFC0204)] [Escherichia coli O157:H7 str. EDL933]	
USHLN165_contigs.fa	contig00006	296815	298224	-	VFG048968(gb|WP_012541090)	1-1407/1407	========/======	1/3	100.00	80.99	VFDB_full		VFG048968(gb|WP_012541090) (gndA) NADP-dependent phosphogluconate dehydrogenase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae 342]	
USHLN165_contigs.fa	contig00011	1	674	+	VFG041494(gb|WP_004155361)	70-743/783	.==============	0/0	86.08	81.90	VFDB_full		VFG041494(gb|WP_004155361) (sctJ) type III secretion inner membrane ring lipoprotein SctJ [T3SS (VF1270) - Effector delivery system (VFC0086)] [Erwinia amylovora CFBP1430]	
USHLN165_contigs.fa	contig00011	141722	142797	-	VFG041515(gb|WP_004155339)	7-1082/1083	===============	0/0	99.35	84.85	VFDB_full		VFG041515(gb|WP_004155339) (sctU) type III secretion system export apparatus subunit SctU [T3SS (VF1270) - Effector delivery system (VFC0086)] [Erwinia amylovora CFBP1430]	
USHLN165_contigs.fa	contig00011	142805	143594	-	VFG041513(gb|WP_004155340)	9-798/798	========/======	2/6	98.62	80.71	VFDB_full		VFG041513(gb|WP_004155340) (sctT) type III secretion system export apparatus subunit SctT [T3SS (VF1270) - Effector delivery system (VFC0086)] [Erwinia amylovora CFBP1430]	
USHLN165_contigs.fa	contig00011	143605	143865	-	VFG041510(gb|WP_004155341)	1-261/261	===============	0/0	100.00	87.36	VFDB_full		VFG041510(gb|WP_004155341) (sctS) type III secretion system export apparatus subunit SctS [T3SS (VF1270) - Effector delivery system (VFC0086)] [Erwinia amylovora CFBP1430]	
USHLN165_contigs.fa	contig00011	143873	144526	-	VFG041511(gb|WP_004155342)	1-654/654	===============	0/0	100.00	87.46	VFDB_full		VFG041511(gb|WP_004155342) (sctR) type III secretion system export apparatus subunit SctR [T3SS (VF1270) - Effector delivery system (VFC0086)] [Erwinia amylovora CFBP1430]	
USHLN165_contigs.fa	contig00011	146445	147808	-	VFG041507(gb|WP_004155347)	2-1365/1365	===============	0/0	99.93	82.70	VFDB_full		VFG041507(gb|WP_004155347) (sctN) type III secretion system ATPase SctN [T3SS (VF1270) - Effector delivery system (VFC0086)] [Erwinia amylovora CFBP1430]	
USHLN165_contigs.fa	contig00011	154486	155111	+	VFG041501(gb|WP_004155354)	1-626/642	===============	0/0	97.51	80.83	VFDB_full		VFG041501(gb|WP_004155354) (EAMY_RS19930) response regulator transcription factor [T3SS (VF1270) - Effector delivery system (VFC0086)] [Erwinia amylovora CFBP1430]	
USHLN165_contigs.fa	contig00011	156720	156920	+	VFG041497(gb|WP_033477547)	7-207/207	===============	0/0	97.10	82.09	VFDB_full		VFG041497(gb|WP_033477547) (EAMY_RS19950) Hrp pili protein HrpA [T3SS (VF1270) - Effector delivery system (VFC0086)] [Erwinia amylovora CFBP1430]	
USHLN167_contigs.fa	contig00001	253563	254608	-	VFG043544(gb|WP_000750416)	1-1031/1041	========/======	2/15	99.04	84.03	VFDB_full		VFG043544(gb|WP_000750416) (ompA) porin OmpA [Z1307 (VF1158) - Adherence (VFC0001)] [Escherichia coli O157:H7 str. EDL933]	
USHLN167_contigs.fa	contig00001	342866	343699	-	VFG000462(gb|NP_460110)	1-834/834	========/======	2/2	99.88	81.68	VFDB_full		VFG000462(gb|NP_460110) (csgG) curli production assembly/transport protein CsgG [Agf (VF0103) - Adherence (VFC0001)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
USHLN167_contigs.fa	contig00001	344563	345213	-	VFG018371(gb|WP_000481517)	1-651/651	===============	0/0	100.00	80.34	VFDB_full		VFG018371(gb|WP_000481517) (csgD) DNA-binding transcriptional regulator CsgD [Agf (VF0103) - Adherence (VFC0001)] [Salmonella enterica subsp. enterica serovar Paratyphi B str. SPB7]	
USHLN167_contigs.fa	contig00001	371178	371582	+	VFG043075(gb|WP_001196460)	1-405/405	===============	0/0	100.00	82.22	VFDB_full		VFG043075(gb|WP_001196460) (flgC) flagellar basal body rod protein FlgC [Peritrichous flagella (VF1154) - Motility (VFC0204)] [Escherichia coli O157:H7 str. EDL933]	
USHLN167_contigs.fa	contig00001	373602	374357	+	VFG043026(gb|NP_460149)	1-756/756	========/======	4/6	99.60	82.61	VFDB_full		VFG043026(gb|NP_460149) (flgF) flagellar biosynthesis protein FlgF [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
USHLN167_contigs.fa	contig00001	374369	375151	+	VFG043027(gb|NP_460150)	1-783/783	===============	0/0	100.00	87.74	VFDB_full		VFG043027(gb|NP_460150) (flgG) flagellar basal-body rod protein FlgG [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
USHLN167_contigs.fa	contig00001	375209	375907	+	VFG043080(gb|WP_001295442)	1-699/699	========/======	2/4	99.71	81.17	VFDB_full		VFG043080(gb|WP_001295442) (flgH) flagellar basal body L-ring protein FlgH [Peritrichous flagella (VF1154) - Motility (VFC0204)] [Escherichia coli O157:H7 str. EDL933]	
USHLN167_contigs.fa	contig00001	375947	377015	+	VFG043029(gb|NP_460152)	28-1096/1098	========/======	4/4	97.18	80.86	VFDB_full		VFG043029(gb|NP_460152) (flgI) flagellar biosynthesis protein FlgA [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
USHLN167_contigs.fa	contig00001	1019348	1020421	+	VFG043568(gb|NP_460531)	1-1089/1089	========/======	3/15	98.62	82.09	VFDB_full		VFG043568(gb|NP_460531) (nmpC) phosphoporin PhoE [OmpD (VF0969) - Adherence (VFC0001)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
USHLN167_contigs.fa	contig00002	54268	55259	-	VFG000477(gb|NP_461845)	2-993/993	========/======	2/2	99.80	89.63	VFDB_full		VFG000477(gb|NP_461845) (rpoS) RNA polymerase sigma factor RpoS [RpoS (VF0112) - Regulation (VFC0301)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
USHLN167_contigs.fa	contig00003	298137	298783	-	VFG049013(gb|WP_004201684)	1-647/651	===============	0/0	99.39	86.09	VFDB_full		VFG049013(gb|WP_004201684) (rcsB) transcriptional regulator RcsB [RcsAB (VF0571) - Regulation (VFC0301)] [Klebsiella pneumoniae 342]	
USHLN167_contigs.fa	contig00004	12663	13418	-	VFG048408(gb|WP_012068428)	1-756/756	========/======	4/6	99.60	81.95	VFDB_full		VFG048408(gb|WP_012068428) (entA) 23-dihydroxybenzoate-23-dehydrogenase [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella pneumoniae subsp. pneumoniae MGH 78578]	
USHLN167_contigs.fa	contig00004	13422	14272	-	VFG048418(gb|WP_012068427)	1-848/852	========/======	1/3	99.53	85.90	VFDB_full		VFG048418(gb|WP_012068427) (entB) 23-dihydro-23-dihydroxybenzoate synthetase isochroismatase [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella pneumoniae subsp. pneumoniae MGH 78578]	
USHLN167_contigs.fa	contig00004	14283	15881	-	VFG048430(gb|WP_012968726)	10-1608/1608	===============	0/0	99.44	82.18	VFDB_full		VFG048430(gb|WP_012968726) (entE) enterobactin synthase subunit E [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella variicola At-22]	
USHLN167_contigs.fa	contig00004	18361	19542	-	VFG048460(gb|WP_008805583)	1-1182/1242	========/======	6/6	94.93	81.01	VFDB_full		VFG048460(gb|WP_008805583) (entS) enterobactin exporter EntS [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella variicola At-22]	
USHLN167_contigs.fa	contig00004	19651	20649	+	VFG048462(gb|WP_014228353)	1-1002/1008	========/======	1/3	99.11	82.53	VFDB_full		VFG048462(gb|WP_014228353) (fepD) iron-enterobactin transporter membrane protein [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella oxytoca KCTC 1686]	
USHLN167_contigs.fa	contig00004	21653	22428	+	VFG048480(gb|WP_014837773)	13-788/795	========/======	2/2	97.48	82.88	VFDB_full		VFG048480(gb|WP_014837773) (fepC) iron-enterobactin transporter ATP-binding protein [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella oxytoca E718]	
USHLN167_contigs.fa	contig00004	27954	30199	+	VFG048519(gb|WP_012968731)	1-2225/2229	========/======	14/57	99.01	82.02	VFDB_full		VFG048519(gb|WP_012968731) (fepA) outer membrane receptor FepA [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella variicola At-22]	
USHLN167_contigs.fa	contig00004	31743	32574	-	VFG034227(gb|WP_000992805)	1-832/858	===============	0/0	96.97	80.65	VFDB_full		VFG034227(gb|WP_000992805) (sitC) iron/manganese ABC transporter permease subunit SitC [Iron/manganese transport (VF1116) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli O45:K1:H7 str. S88]	
USHLN167_contigs.fa	contig00004	154015	155208	+	VFG049126(gb|WP_004136054)	1-1194/1194	===============	0/0	100.00	80.74	VFDB_full		VFG049126(gb|WP_004136054) (acrA) acriflavine resistance protein A [AcrAB (VF0568) - Antimicrobial activity/Competitive advantage (VFC0325)] [Klebsiella oxytoca KCTC 1686]	
