internal_id,seq_run,seq_sumission_date,data_return_date,internal_date_isolate_received,source_lab,isolation_date,sample_location,sample_location_lat,sample_location_lon,sample_source,lab_field_derived,host_species_non_mosquito,life_stage_non_mosquito,sex_non_mosquito,tissue_non_mosquito,mosquito_species,mosquito_strain_lab,mosquito_life_stage,mosquito_sex,mosquito_female_feeding_status,mosquito_tissue,confirmed_growth_media,confirmed_growth_temp,qc_pass,completeness,contamination,genome_size_bp,number_contigs,mean_contig_length_bp,longest_contig_bp,gc,number_predicted_genes,n50,total_reads,avg_coverage,gtdb_domain,gtdb_parent,gtbd_class,gtdb_order,gtdb_family,gtdb_genus,gtdb_species,fastani_reference,fastani_ani,fastani_af,SR_accession_no,ER_accession_no,fastani_ani,fastani_af,SR_accession_no,ER_accession_no
MMO-147,UW-4,05-Apr-22,22-Apr-22,NA,UW_Capstone_Students,Mar-22,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito,lab,NA,NA,NA,NA,Aedes_aegypti,Liverpool,larvae,unk,NA,whole_body,YTG,unk,Fail,100,100,6655962,242,27503,507014,70.3,6408,201406,4979475,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,
MMO-33,UW-4,05-Apr-22,22-Apr-22,NA,UW_Capstone_Students,Mar-22,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito,lab,NA,NA,NA,NA,Culex_pipiens,Iowa,adults,female,non_blood_fed,whole_body,YTG,unk,Pass,99.75,0.25,3465539,36,96264,818661,59.7,3153,515506,5924516,253,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Asaia,Asaia bogorensis,GCF_001547995.1,96.42,0.94,,,96.42,0.94,,
MMO-68,UW-4,05-Apr-22,22-Apr-22,NA,UW_Capstone_Students,Mar-22,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito_larval_water,lab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YTG,unk,Pass,100,1.19,5620411,53,106045,849387,40.3,4805,540649,5102682,135,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium multivorum,GCF_900457465.1,97.19,0.82,,,97.19,0.82,,
MMO-23,UW-4,05-Apr-22,22-Apr-22,NA,UW_Capstone_Students,Mar-22,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito,lab,NA,NA,NA,NA,Culex_pipiens,Iowa,larvae,unk,NA,whole_body,YTG,unk,Pass,99.49,0.67,4061958,51,79646,701691,70.8,3796,404004,4747596,173,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Microbacterium,Microbacterium sp017306305,GCA_017306305.1,98.82,0.92,,,98.82,0.92,,
MMO-24,UW-4,05-Apr-22,22-Apr-22,NA,UW_Capstone_Students,Mar-22,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito,lab,NA,NA,NA,NA,Culex_pipiens,Iowa,larvae,unk,NA,whole_body,YTG,unk,Pass,99.98,0.32,5767124,192,30037,378099,53.4,5376,151944,5055547,131,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Chania,Chania oryzae,GCF_001976145.1,96.57,0.84,,,96.57,0.84,,
MMO-25,UW-4,05-Apr-22,22-Apr-22,NA,UW_Capstone_Students,Mar-22,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito,lab,NA,NA,NA,NA,Culex_pipiens,Iowa,larvae,unk,NA,whole_body,YTG,unk,Pass,99.01,0.39,5817626,171,34021,710216,35,5975,237759,5853541,149,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae_G,Bacillus_A,Bacillus_A cereus,GCF_000007825.1,98.91,0.9,,,98.91,0.9,,
MMO-26,UW-4,05-Apr-22,22-Apr-22,NA,UW_Capstone_Students,Mar-22,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito,lab,NA,NA,NA,NA,Culex_pipiens,Iowa,larvae,unk,NA,whole_body,YTG,unk,Pass,98.7,3.39,2700950,199,13572,334952,72.7,2624,147549,4997685,273,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Micrococcus,Micrococcus luteus,GCF_000023205.1,97,0.86,,,97,0.86,,
MMO-27,UW-4,05-Apr-22,22-Apr-22,NA,UW_Capstone_Students,Mar-22,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito,lab,NA,NA,NA,NA,Culex_pipiens,Iowa,larvae,unk,NA,whole_body,YTG,unk,Pass,98.7,2.06,2603169,95,27401,377034,72.7,2425,198223,4835342,276,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Micrococcus,Micrococcus luteus,GCF_000023205.1,96.92,0.87,,,96.92,0.87,,
MMO-122,UW-4,05-Apr-22,22-Apr-22,NA,UW_Capstone_Students,Mar-22,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito,lab,NA,NA,NA,NA,Aedes_aegypti,Liverpool,adults,female,blood_fed,whole_body,YTG,unk,Pass,99.97,0.53,4860040,107,45420,613949,55.8,4550,319234,5419350,165,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter asburiae_B,GCF_007035645.1,98.25,0.91,,,98.25,0.91,,
MMO-109,UW-4,05-Apr-22,22-Apr-22,NA,UW_Capstone_Students,Mar-22,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito,lab,NA,NA,NA,NA,Aedes_aegypti,Liverpool,adults,female,blood_fed,whole_body,YTG,unk,Pass,99.85,0.62,6596608,59,111806,1004452,66.6,5987,336741,5345822,120,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Comamonas,Comamonas acidovorans,GCF_001598795.1,95.74,0.83,,,95.74,0.83,,
MMO-113,UW-4,05-Apr-22,22-Apr-22,NA,UW_Capstone_Students,Mar-22,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito,lab,NA,NA,NA,NA,Aedes_aegypti,Liverpool,adults,female,blood_fed,whole_body,YTG,unk,Pass,98.99,0.06,3441445,19,181128,1395435,70.1,3352,768658,4598690,199,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Microbacterium,Microbacterium sp001866135,GCF_001866135.1,99.18,0.95,,,99.18,0.95,,
MMO-114,UW-4,05-Apr-22,22-Apr-22,NA,UW_Capstone_Students,Mar-22,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito,lab,NA,NA,NA,NA,Aedes_aegypti,Liverpool,adults,female,blood_fed,whole_body,YTG,unk,Pass,98.96,0,4433139,74,59907,602787,45.7,4651,223203,4212072,140,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus licheniformis,GCF_000011645.1,99.52,0.96,,,99.52,0.96,,
MMO-108,UW-4,05-Apr-22,22-Apr-22,NA,UW_Capstone_Students,Mar-22,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito,lab,NA,NA,NA,NA,Aedes_aegypti,Liverpool,adults,female,blood_fed,whole_body,YTG,unk,Pass,98.91,2.5,6226159,242,25727,682318,40,6223,170037,6266781,150,Bacteria,Firmicutes,Bacilli,Bacillales_B,DSM-1321,Peribacillus,Peribacillus frigoritolerans,GCF_001636405.1,96.88,0.86,,,96.88,0.86,,
MMO-110,UW-4,05-Apr-22,22-Apr-22,NA,UW_Capstone_Students,Mar-22,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito,lab,NA,NA,NA,NA,Aedes_aegypti,Liverpool,adults,female,blood_fed,whole_body,YTG,unk,Pass,99.97,0.53,4861822,116,41912,574887,55.8,4554,285671,6260458,191,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter asburiae_B,GCF_007035645.1,98.24,0.91,,,98.24,0.91,,
MMO-81,UW-4,05-Apr-22,22-Apr-22,NA,UW_Capstone_Students,Mar-22,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito,lab,NA,NA,NA,NA,Aedes_aegypti,Liverpool,adults,female,blood_fed,whole_body,Blood,unk,Pass,99.81,0.11,2462728,101,24383,642561,32.7,2463,327997,4637276,263,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus capitis,GCF_002902325.1,99.61,0.98,,,99.61,0.98,,
MMO-87,UW-4,05-Apr-22,22-Apr-22,NA,UW_Capstone_Students,Mar-22,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito,lab,NA,NA,NA,NA,Aedes_aegypti,Liverpool,adults,female,blood_fed,whole_body,1/10 YTG,unk,Pass,100,1.19,5620463,52,108085,849413,40.3,4800,540478,3852024,102,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium multivorum,GCF_900457465.1,97.25,0.82,,,97.25,0.82,,
MMO-88,UW-4,05-Apr-22,22-Apr-22,NA,UW_Capstone_Students,Mar-22,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito,lab,NA,NA,NA,NA,Aedes_aegypti,Liverpool,adults,female,blood_fed,whole_body,1/10 YTG,unk,Pass,99.07,0.04,4853708,80,60671,673073,56,4566,293055,4864565,149,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter roggenkampii,GCF_001729805.1,98.31,0.9,,,98.31,0.9,,
MMO-82,UW-4,05-Apr-22,22-Apr-22,NA,UW_Capstone_Students,Mar-22,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito,lab,NA,NA,NA,NA,Aedes_aegypti,Liverpool,adults,female,blood_fed,whole_body,YTG,unk,Pass,99.53,0.47,6266047,49,127878,1474901,67.8,5692,929307,4549998,107,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Achromobacter,Achromobacter ruhlandii,GCF_902859695.1,99.05,0.92,,,99.05,0.92,,
MMO-83,UW-4,05-Apr-22,22-Apr-22,NA,UW_Capstone_Students,Mar-22,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito,lab,NA,NA,NA,NA,Aedes_aegypti,Liverpool,adults,female,blood_fed,whole_body,YTG,unk,Pass,99.07,0.04,4772274,79,60408,707672,56,4468,292745,4229627,132,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter roggenkampii,GCF_001729805.1,98.29,0.91,,,98.29,0.91,,
MMO-84,UW-4,05-Apr-22,22-Apr-22,NA,UW_Capstone_Students,Mar-22,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito,lab,NA,NA,NA,NA,Aedes_aegypti,Liverpool,adults,female,blood_fed,whole_body,Blood,unk,Pass,99.07,0.04,4854437,83,58487,763055,56,4565,292745,5412818,165,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter roggenkampii,GCF_001729805.1,98.31,0.9,,,98.31,0.9,,
MMO-86,UW-4,05-Apr-22,22-Apr-22,NA,UW_Capstone_Students,Mar-22,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito,lab,NA,NA,NA,NA,Aedes_aegypti,Liverpool,adults,female,blood_fed,whole_body,YTG,unk,Fail,100,1.19,5620411,53,106045,849387,40.3,4805,540649,5303790,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,
MMO-89,UW-4,05-Apr-22,22-Apr-22,NA,UW_Capstone_Students,Mar-22,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito,lab,NA,NA,NA,NA,Aedes_aegypti,Liverpool,adults,female,blood_fed,whole_body,YTG,unk,Pass,99.07,0.04,4772911,86,55498,496759,56,4466,292745,4512412,140,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter roggenkampii,GCF_001729805.1,98.31,0.91,,,98.31,0.91,,
MMO-161,UW-4,05-Apr-22,22-Apr-22,NA,UW_Capstone_Students,Mar-22,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito,lab,NA,NA,NA,NA,Aedes_aegypti,Liverpool,adults,female,blood_fed,whole_body,YTG,unk,Pass,100,0,2851007,11,259182,1041783,66.7,2590,542503,5340638,279,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Leucobacter,NA,N/A,N/A,N/A,,,N/A,N/A,,
MMO-90,UW-4,05-Apr-22,22-Apr-22,NA,UW_Capstone_Students,Mar-22,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito,lab,NA,NA,NA,NA,Aedes_aegypti,Liverpool,adults,female,blood_fed,whole_body,YTG,unk,Pass,99.07,0.04,4772980,84,56821,728456,56,4467,292745,5945300,185,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter roggenkampii,GCF_001729805.1,98.29,0.91,,,98.29,0.91,,
MMO-94,UW-4,05-Apr-22,22-Apr-22,NA,UW_Capstone_Students,Mar-22,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito,lab,NA,NA,NA,NA,Aedes_aegypti,Liverpool,adults,female,blood_fed,whole_body,YTG,unk,Pass,99.07,0.04,4855279,83,58497,518234,56,4565,273827,5131107,155,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter roggenkampii,GCF_001729805.1,98.32,0.9,,,98.32,0.9,,
MMO-160,UW-4,05-Apr-22,22-Apr-22,NA,UW_Capstone_Students,Mar-22,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito,lab,NA,NA,NA,NA,Aedes_aegypti,Liverpool,adults,female,blood_fed,whole_body,YTG,unk,Pass,99.07,0.92,3009619,121,24872,442590,69,2772,193480,5179251,257,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Citricoccus,Citricoccus terreus,GCF_900116905.1,96.78,0.87,,,96.78,0.87,,
MMO-159,UW-4,05-Apr-22,22-Apr-22,NA,UW_Capstone_Students,Mar-22,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito,lab,NA,NA,NA,NA,Aedes_aegypti,Liverpool,adults,female,blood_fed,whole_body,YTG,unk,Pass,99.49,0,2977333,40,74433,672175,69.4,2834,208635,6254638,308,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Microbacterium,Microbacterium sp003248845,GCA_003248845.1,97.68,0.94,,,97.68,0.94,,
MMO-30,UW-4,05-Apr-22,22-Apr-22,NA,UW_Capstone_Students,Mar-22,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito,lab,NA,NA,NA,NA,Culex_pipiens,Iowa,adults,female,non_blood_fed,whole_body,YTG,unk,Fail,81.24,42.55,10418354,168,62014,1636539,47.1,7351,1078108,9620971,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,
MMO-29,UW-4,05-Apr-22,22-Apr-22,NA,UW_Capstone_Students,Mar-22,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito,lab,NA,NA,NA,NA,Culex_pipiens,Iowa,adults,female,non_blood_fed,whole_body,YTG,unk,Pass,98.7,0.23,2482763,94,26412,460779,73.1,2280,131128,5277618,316,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Micrococcus,Micrococcus luteus,GCF_000023205.1,97.09,0.88,,,97.09,0.88,,
MMO-136,UW-4,05-Apr-22,22-Apr-22,NA,UW_Capstone_Students,Mar-22,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito,lab,NA,NA,NA,NA,Culex_pipiens,Iowa,adults,female,non_blood_fed,whole_body,YTG,unk,Pass,98.7,0.23,2482762,93,26696,461176,73.1,2279,147513,6496118,390,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Micrococcus,Micrococcus luteus,GCF_000023205.1,97.09,0.89,,,97.09,0.89,,
MMO-139,UW-4,05-Apr-22,22-Apr-22,NA,UW_Capstone_Students,Mar-22,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito,lab,NA,NA,NA,NA,Culex_pipiens,Iowa,adults,female,non_blood_fed,whole_body,YTG,unk,Fail,100,96.05,7322912,138,53064,673073,61.7,6765,255769,4954568,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,
MMO-140,UW-4,05-Apr-22,22-Apr-22,NA,UW_Capstone_Students,Mar-22,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito,lab,NA,NA,NA,NA,Culex_pipiens,Iowa,adults,female,non_blood_fed,whole_body,YTG,unk,Pass,99.44,0,2655188,42,63218,756682,33,2610,297352,5029784,281,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus saprophyticus,GCF_000010125.1,99.59,0.92,,,99.59,0.92,,
MMO-34,UW-4,05-Apr-22,22-Apr-22,NA,UW_Capstone_Students,Mar-22,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito,lab,NA,NA,NA,NA,Culex_pipiens,Iowa,adults,female,non_blood_fed,whole_body,Blood,unk,Pass,99.75,0.25,3465037,35,99001,818661,59.7,3152,515506,4884342,211,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Asaia,Asaia bogorensis,GCF_001547995.1,96.45,0.94,,,96.45,0.94,,
MMO-138,UW-4,05-Apr-22,22-Apr-22,NA,UW_Capstone_Students,Mar-22,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito,lab,NA,NA,NA,NA,Culex_pipiens,Iowa,adults,female,non_blood_fed,whole_body,YTG,unk,Pass,99.49,0.67,4062361,50,81247,715927,70.8,3794,406614,6417675,233,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Microbacterium,Microbacterium sp017306305,GCA_017306305.1,98.88,0.92,,,98.88,0.92,,
MMO-28,UW-4,05-Apr-22,22-Apr-22,NA,UW_Capstone_Students,Mar-22,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito,lab,NA,NA,NA,NA,Culex_pipiens,Iowa,larvae,unk,NA,whole_body,YTG,unk,Pass,99.98,0.32,5767420,192,30038,378099,53.4,5369,151944,4279559,111,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Chania,Chania oryzae,GCF_001976145.1,96.6,0.85,,,96.6,0.85,,
MMO-67,UW-4,05-Apr-22,22-Apr-22,NA,UW_Capstone_Students,Mar-22,"Madison,WI,USA;North_America",43.075,-89.4172,mosquito_larval_water,lab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,YTG,unk,Pass,98.7,0.23,2493782,95,26250,362454,72.9,2280,189420,4947209,289,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Micrococcus,Micrococcus luteus,GCF_000023205.1,97.05,0.88,,,97.05,0.88,,
USHLN172,UW-2,07-Jul-22,19-Aug-22,30-Nov-21,ValienteMoro_Claire,30-Nov-10,"Ambohidratrimo,MD;Africa",-18.47,47.28,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,adults,male,NA,whole_body,LB,28,Pass,99.07,0.05,5239249,55,95259,2193366,35.1,5269,806349,3393159,96,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae_G,Bacillus_A,Bacillus_A cereus,GCF_000007825.1,98.91,0.94,,,98.91,0.94,,
USHLN195,UW-2,07-Jul-22,19-Aug-22,30-Nov-21,ValienteMoro_Claire,30-Nov-10,"Ambohidratrimo,MD;Africa",-18.47,47.28,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,adults,male,NA,whole_body,LB,28,Pass,99.07,0.05,5238253,51,102710,2381181,35.1,5269,618267,3021750,85,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae_G,Bacillus_A,Bacillus_A cereus,GCF_000007825.1,98.9,0.95,,,98.9,0.95,,
USHLN153,UW-3,23-Aug-22,09-Sep-22,17-Nov-21,ValienteMoro_Claire,30-Nov-10,"Ambohidratrimo,MD;Africa",-18.47,47.28,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,adults,male,NA,whole_body,LB,28,Pass,100,0.58,2650633,17,155919,701111,67.5,2327,463942,5905158,329,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Leucobacter,NA,N/A,N/A,N/A,,,N/A,N/A,,
USHLN190,UW-2,07-Jul-22,19-Aug-22,30-Nov-21,ValienteMoro_Claire,01-Dec-10,"Lyon_69100_Villeurbanne_Cedex,FR;Europe",45.7667,4.8833,mosquito,lab,NA,NA,NA,NA,Aedes_albopictus,Madagascar,adults,female,non_blood_fed,whole_body,LB,28,Pass,99.81,1.36,4180961,41,101974,1090313,43.6,4184,1070717,3295253,114,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis,GCF_000009045.1,98.29,0.93,,,98.29,0.93,,
USHLN181,UW-2,07-Jul-22,19-Aug-22,30-Nov-21,ValienteMoro_Claire,01-Dec-10,"Antananarivo,MD;Africa",-18.91368,47.53613,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,adults,male,NA,whole_body,LB,28,Pass,99.18,0.01,5308050,106,50075,1128684,35.1,5404,472940,3060660,85,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae_G,Bacillus_A,Bacillus_A cereus,GCF_000007825.1,98.8,0.94,,,98.8,0.94,,
USHLN200,UW-2,07-Jul-22,19-Aug-22,30-Nov-21,ValienteMoro_Claire,02-Dec-10,"Ankazobe,MD;Africa",-18.31,47.11,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,adults,male,NA,whole_body,LB,28,Pass,99.98,0.16,4925604,72,68411,697596,57.6,4534,642559,4273925,128,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea dispersa,GCF_014155765.1,97.95,0.91,,,97.95,0.91,,
USHLN205,UW-2,07-Jul-22,19-Aug-22,30-Nov-21,ValienteMoro_Claire,02-Dec-10,"Ankazobe,MD;Africa",-18.31,47.11,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,adults,female,non_blood_fed,whole_body,LB,28,Pass,99.45,1.1,2806583,50,56131,728057,33.1,2645,437000,4104722,216,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus nepalensis,GCF_014635045.1,99.57,0.95,,,99.57,0.95,,
USHLN160,UW-2,07-Jul-22,19-Aug-22,30-Nov-21,ValienteMoro_Claire,02-Dec-10,"Ankazobe,MD;Africa",-18.31,47.11,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,adults,female,non_blood_fed,whole_body,LB,28,Pass,99.98,0.16,4924596,66,74615,697172,57.6,4532,623820,4939742,150,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea dispersa,GCF_014155765.1,97.92,0.91,,,97.92,0.91,,
USHLN234,UW-2,07-Jul-22,19-Aug-22,01-Dec-21,ValienteMoro_Claire,02-Dec-10,"Ankazobe,MD;Africa",-18.31,47.11,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,adults,male,NA,whole_body,LB,28,Pass,99.08,0,3937683,42,93754,734429,69.3,3610,326561,5054908,189,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Sinomonas,Sinomonas albida,GCF_004919045.1,97.84,0.92,,,97.84,0.92,,
USHLN220,UW-3,23-Aug-22,09-Sep-22,01-Dec-21,ValienteMoro_Claire,02-Dec-10,"Ankazobe,MD;Africa",-18.31,47.11,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,adults,male,NA,whole_body,LB,28,Pass,98.68,0,2887794,37,78048,778452,68.8,2619,371620,5858336,299,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Kocuria,Kocuria marina,GCA_014652975.1,98.72,0.93,,,98.72,0.93,,
USHLN198,UW-2,07-Jul-22,19-Aug-22,30-Nov-21,ValienteMoro_Claire,05-Dec-10,"Tamatave,MD;Africa",-18.144281,49.395784,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,adults,female,non_blood_fed,whole_body,LB,28,Pass,100,0.08,4741463,67,70768,1321322,53.5,4404,426638,3659702,112,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea ananatis,GCF_000710035.2,99,0.94,,,99,0.94,,
USHLN229,UW-2,07-Jul-22,19-Aug-22,01-Dec-21,ValienteMoro_Claire,05-Dec-10,"Tamatave,MD;Africa",-18.144281,49.395784,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,adults,female,non_blood_fed,whole_body,LB,28,Pass,98.7,0.46,2415502,94,25696,471271,73.2,2228,142593,3879381,235,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Micrococcus,Micrococcus luteus,GCF_000023205.1,96.96,0.9,,,96.96,0.9,,
USHLN217,UW-2,07-Jul-22,19-Aug-22,01-Dec-21,ValienteMoro_Claire,05-Dec-10,"Tamatave,MD;Africa",-18.144281,49.395784,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,adults,male,NA,whole_body,LB,28,Pass,99.34,0,2880105,41,70246,525606,68.8,2624,329263,3663071,189,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Kocuria,Kocuria marina,GCA_014652975.1,98.69,0.94,,,98.69,0.94,,
USHLN230,UW-2,07-Jul-22,19-Aug-22,01-Dec-21,ValienteMoro_Claire,05-Dec-10,"Tamatave,MD;Africa",-18.144281,49.395784,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,adults,female,non_blood_fed,whole_body,LB,28,Pass,98.5,0.69,2405900,53,45394,549077,73.2,2196,230963,4322785,264,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Micrococcus,Micrococcus luteus,GCF_000023205.1,96.8,0.9,,,96.8,0.9,,
USHLN158,UW-2,07-Jul-22,19-Aug-22,30-Nov-21,ValienteMoro_Claire,05-Dec-10,"Tamatave,MD;Africa",-18.144281,49.395784,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,adults,male,NA,whole_body,LB,28,Pass,99.98,0.16,4923297,58,84884,726185,57.6,4530,642604,3619823,109,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea dispersa,GCF_014155765.1,97.94,0.91,,,97.94,0.91,,
USHLN164,UW-2,07-Jul-22,19-Aug-22,30-Nov-21,ValienteMoro_Claire,05-Dec-10,"Tamatave,MD;Africa",-18.144281,49.395784,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,adults,female,non_blood_fed,whole_body,LB,28,Pass,99.98,0.16,4924340,65,75759,697239,57.6,4538,623820,4118373,124,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea dispersa,GCF_014155765.1,97.93,0.91,,,97.93,0.91,,
USHLN179,UW-2,07-Jul-22,19-Aug-22,30-Nov-21,ValienteMoro_Claire,05-Dec-10,"Tamatave,MD;Africa",-18.144281,49.395784,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,adults,male,NA,whole_body,LB,28,Pass,99,0.73,4608313,59,78107,1073945,56,4292,811520,3640618,117,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter asburiae,GCF_001521715.1,96.97,0.89,,,96.97,0.89,,
